trigger,i_start,T,SOA,response,subject,order,RT,selection,targ_devs,item,block,options,stim_number,continuum,pair,amb_type
1,94725,94.725,0.805,target,A0164,50,805.7,t,0,pt_8_2, 11,pt,8,2,pt,place
1,96541,96.541,0.789,target,A0164,52,789.1,g,0,kg_51_8, 11,kg,51,8,kg,VOT
1,98341,98.341,0.713,target,A0164,54,713.0,b,0,bp_16_9, 11,bp,16,3,pb,VOT
1,100058,100.058,0.79,target,A0164,56,790.3,p,1,pk_13_10, 11,pk,13,10,pk,place
1,101858,101.858,0.948,target,A0164,58,948.4,t,1,dt_24_5, 11,dt,24,7,td,VOT
1,103808,103.808,1.621,target,A0164,60,1621.3,t,0,tp_44_11, 11,tp,44,1,pt,place
1,106441,106.441,0.846,target,A0164,62,845.9,k,0,kt_15_4, 11,kt,15,8,tk,place
1,108291,108.291,0.764,target,A0164,64,763.8,t,0,pt_1_11, 11,pt,1,11,pt,place
1,110057,110.057,1.286,target,A0164,66,1285.3,t,1,tk_14_4, 11,tk,14,4,tk,place
1,112357,112.357,0.977,target,A0164,68,976.3,b,0,bp_37_4, 11,bp,37,8,pb,VOT
1,114341,114.341,0.866,target,A0164,70,866.1,t,1,dt_62_8, 11,dt,62,4,td,VOT
1,116224,116.224,0.953,target,A0164,72,953.8,p,1,pt_42_7, 11,pt,42,7,pt,place
1,118190,118.19,0.955,target,A0164,74,954.9,b,0,bp_19_2, 11,bp,19,10,pb,VOT
1,120157,120.157,0.799,target,A0164,76,799.3,p,1,kp_69_10, 11,kp,69,2,pk,place
1,121973,121.973,0.748,target,A0164,78,747.8,p,1,bp_53_7, 11,bp,53,5,pb,VOT
1,123723,123.723,1.284,target,A0164,80,1283.8,p,1,pt_17_3, 11,pt,17,3,pt,place
1,126023,126.023,1.418,target,A0164,82,1417.7,p,1,pb_16_3, 11,pb,16,3,pb,VOT
1,128457,128.457,1.047,target,A0164,84,1047.3,k,0,kp_4_4, 11,kp,4,8,pk,place
1,130507,130.507,0.753,target,A0164,86,753.4,t,1,td_58_4, 11,td,58,4,td,VOT
1,132273,132.273,0.891,target,A0164,88,890.8,t,0,tp_42_1, 11,tp,42,11,pt,place
1,134173,134.173,0.851,target,A0164,90,850.8,k,0,kp_31_7, 11,kp,31,5,pk,place
1,136040,136.04,0.875,target,A0164,92,875.1,k,0,pk_49_3, 11,pk,49,3,pk,place
1,137923,137.923,1.039,target,A0164,94,1038.7,k,0,tk_26_9, 11,tk,26,9,tk,place
1,139973,139.973,1.747,target,A0164,96,1747.7,k,0,kp_13_5, 11,kp,13,7,pk,place
1,142723,142.723,0.772,target,A0164,98,772.7,k,0,pk_4_9, 11,pk,4,9,pk,place
1,144506,144.506,1.073,target,A0164,100,1073.3,p,1,pb_53_1, 11,pb,53,1,pb,VOT
1,146589,146.589,1.431,target,A0164,102,1430.9,p,1,pb_36_4, 11,pb,36,4,pb,VOT
1,149022,149.022,0.867,target,A0164,104,866.7,k,0,kp_46_5, 11,kp,46,7,pk,place
1,150906,150.906,1.312,target,A0164,106,1312.4,d,0,td_3_4, 11,td,3,4,td,VOT
1,153222,153.222,1.279,target,A0164,108,1278.8,k,0,kt_30_2, 11,kt,30,10,tk,place
1,155505,155.505,0.788,target,A0164,110,787.4,p,1,pk_22_11, 11,pk,22,11,pk,place
1,157305,157.305,2.019,target,A0164,112,2018.4,g,0,gk_61_8, 11,gk,61,4,kg,VOT
1,160339,160.339,0.901,target,A0164,114,901.0,k,0,kt_50_3, 11,kt,50,9,tk,place
1,162255,162.255,0.851,target,A0164,116,850.4,d,0,td_9_1, 11,td,9,1,td,VOT
1,164122,164.122,1.618,target,A0164,118,1617.8,t,1,dt_58_10, 11,dt,58,2,td,VOT
1,166755,166.755,0.866,target,A0164,120,866.3,t,0,tp_70_9, 11,tp,70,3,pt,place
1,168638,168.638,1.275,target,A0164,122,1275.0,k,1,kg_65_1, 11,kg,65,1,kg,VOT
1,170922,170.922,1.15,target,A0164,124,1150.7,b,0,bp_35_5, 11,bp,35,7,pb,VOT
1,173088,173.088,0.869,target,A0164,126,869.0,t,0,pt_44_6, 11,pt,44,6,pt,place
1,174971,174.971,1.866,target,A0164,128,1865.7,t,1,td_21_6, 11,td,21,6,td,VOT
1,177855,177.855,0.798,target,A0164,130,798.4,p,1,kp_25_10, 11,kp,25,2,pk,place
1,179655,179.655,0.742,target,A0164,132,742.4,k,1,gk_66_11, 11,gk,66,1,kg,VOT
1,181405,181.405,0.734,target,A0164,134,734.3,p,1,pt_52_2, 11,pt,52,2,pt,place
1,183155,183.155,0.682,target,A0164,136,682.4,k,1,gk_11_11, 11,gk,11,1,kg,VOT
1,184854,184.854,0.906,target,A0164,138,905.4,t,0,tp_8_7, 11,tp,8,5,pt,place
1,186771,186.771,0.733,target,A0164,140,732.7,t,1,dt_12_11, 11,dt,12,1,td,VOT
