trigger,i_start,T,SOA,response,subject,order,RT,selection,targ_devs,item,block,options,stim_number,continuum,pair,amb_type
1,131477,131.477,0.846,target,A0176,50,845.7,t,1,td_9_6, 5,td,9,6,td,VOT
1,133327,133.327,0.951,target,A0176,52,950.6,p,1,bp_63_7, 5,bp,63,5,pb,VOT
1,135294,135.294,0.991,target,A0176,54,991.1,k,0,kt_26_9, 5,kt,26,3,tk,place
1,137294,137.294,0.617,target,A0176,56,617.0,g,0,gk_61_2, 5,gk,61,10,kg,VOT
1,138927,138.927,0.937,target,A0176,58,936.8,t,0,tp_44_5, 5,tp,44,7,pt,place
1,140877,140.877,0.997,target,A0176,60,996.8,k,0,kp_49_3, 5,kp,49,9,pk,place
1,142877,142.877,0.657,target,A0176,62,656.8,t,0,tp_5_8, 5,tp,5,4,pt,place
1,144543,144.543,0.969,target,A0176,64,969.1,t,0,pt_5_3, 5,pt,5,3,pt,place
1,146527,146.527,1.178,target,A0176,66,1178.8,b,0,pb_29_7, 5,pb,29,7,pb,VOT
1,148710,148.71,1.072,target,A0176,68,1072.4,t,0,pt_43_6, 5,pt,43,6,pt,place
1,150793,150.793,1.117,target,A0176,70,1117.0,t,1,tk_40_7, 5,tk,40,7,tk,place
1,152926,152.926,1.049,target,A0176,72,1048.8,t,1,kt_30_7, 5,kt,30,5,tk,place
1,154976,154.976,1.124,target,A0176,74,1123.7,p,1,pk_13_4, 5,pk,13,4,pk,place
1,157110,157.11,1.167,target,A0176,76,1167.4,t,1,dt_21_6, 5,dt,21,6,td,VOT
1,159293,159.293,0.719,target,A0176,78,719.0,k,0,pk_32_11, 5,pk,32,11,pk,place
1,161026,161.026,0.825,target,A0176,80,824.8,p,1,kp_33_11, 5,kp,33,1,pk,place
1,162859,162.859,1.071,target,A0176,82,1070.5,k,1,kg_18_2, 5,kg,18,2,kg,VOT
1,164943,164.943,1.242,target,A0176,84,1242.1,p,1,pb_35_4, 5,pb,35,4,pb,VOT
1,167193,167.193,1.057,target,A0176,86,1058.1,t,0,pt_70_9, 5,pt,70,9,pt,place
1,169259,169.259,1.088,target,A0176,88,1088.4,k,0,kp_47_4, 5,kp,47,8,pk,place
1,171359,171.359,1.285,target,A0176,90,1285.5,b,0,bp_36_4, 5,bp,36,8,pb,VOT
1,173659,173.659,1.03,target,A0176,92,1030.4,b,0,pb_36_9, 5,pb,36,9,pb,VOT
1,175692,175.692,1.282,target,A0176,94,1282.1,k,0,kt_20_1, 5,kt,20,11,tk,place
1,177975,177.975,1.288,target,A0176,96,1287.8,p,1,bp_54_6, 5,bp,54,6,pb,VOT
1,180275,180.275,1.162,target,A0176,98,1161.8,t,0,pt_57_10, 5,pt,57,10,pt,place
1,182442,182.442,1.289,target,A0176,100,1289.1,b,0,pb_16_8, 5,pb,16,8,pb,VOT
1,184742,184.742,1.114,target,A0176,102,1114.1,k,0,kp_25_4, 5,kp,25,8,pk,place
1,186858,186.858,1.184,target,A0176,104,1183.4,t,0,tp_68_4, 5,tp,68,8,pt,place
1,189058,189.058,1.274,target,A0176,106,1273.5,t,0,tp_42_6, 5,tp,42,6,pt,place
1,191342,191.342,1.188,target,A0176,108,1188.2,t,1,dt_59_9, 5,dt,59,3,td,VOT
1,193541,193.541,1.153,target,A0176,110,1152.1,p,1,pb_60_8, 5,pb,60,8,pb,VOT
1,195708,195.708,1.115,target,A0176,112,1115.4,d,0,dt_9_1, 5,dt,9,11,td,VOT
1,197825,197.825,1.151,target,A0176,114,1151.8,k,0,pk_33_5, 5,pk,33,5,pk,place
1,199991,199.991,1.118,target,A0176,116,1118.1,d,0,td_62_7, 5,td,62,7,td,VOT
