trigger,i_start,T,SOA,response,subject,order,RT,selection,targ_devs,item,block,options,stim_number,continuum,pair,amb_type
1,305606,305.606,2.842,target,A0187,166,2841.9,t,1,tk_26_5, 7,tk,26,5,tk,place
1,309456,309.456,2.11,target,A0187,168,2109.9,t,0,pt_1_7, 7,pt,1,7,pt,place
1,312573,312.573,1.668,target,A0187,170,1668.3,t,0,pt_39_10, 7,pt,39,10,pt,place
1,315256,315.256,1.333,target,A0187,172,1332.9,p,1,pk_56_1, 7,pk,56,1,pk,place
1,317606,317.606,1.375,target,A0187,174,1374.9,b,0,pb_60_10, 7,pb,60,10,pb,VOT
1,319989,319.989,1.34,target,A0187,176,1339.6,b,0,bp_35_1, 7,bp,35,11,pb,VOT
1,322339,322.339,2.128,target,A0187,178,2127.6,t,0,tp_52_3, 7,tp,52,9,pt,place
1,325472,325.472,1.4,target,A0187,180,1400.2,k,0,kp_33_2, 7,kp,33,10,pk,place
1,327889,327.889,5.71,target,A0187,182,5710.5,p,1,pb_7_9, 7,pb,7,9,pb,VOT
1,334605,334.605,0.973,target,A0187,184,972.9,p,1,pt_2_1, 7,pt,2,1,pt,place
1,336588,336.588,1.247,target,A0187,186,1246.6,t,1,tk_30_3, 7,tk,30,3,tk,place
1,338838,338.838,5.576,target,A0187,188,5575.5,p,1,kp_6_10, 7,kp,6,2,pk,place
1,345421,345.421,1.498,target,A0187,190,1497.2,p,1,pk_48_5, 7,pk,48,5,pk,place
1,347921,347.921,1.06,target,A0187,192,1059.2,k,0,kp_10_8, 7,kp,10,4,pk,place
1,349988,349.988,1.229,target,A0187,194,1229.6,t,1,kt_50_10, 7,kt,50,2,tk,place
1,352221,352.221,5.951,target,A0187,196,5951.2,t,0,pt_17_10, 7,pt,17,10,pt,place
1,359188,359.188,2.118,target,A0187,198,2118.5,p,1,kp_56_7, 7,kp,56,5,pk,place
1,362321,362.321,1.337,target,A0187,200,1337.2,p,1,pk_4_5, 7,pk,4,5,pk,place
1,364671,364.671,1.154,target,A0187,202,1154.3,d,0,td_3_11, 7,td,3,11,td,VOT
1,366837,366.837,1.018,target,A0187,204,1017.7,p,1,pb_37_5, 7,pb,37,5,pb,VOT
1,368871,368.871,0.819,target,A0187,206,819.3,t,1,dt_21_8, 7,dt,21,4,td,VOT
1,370704,370.704,1.909,target,A0187,208,1909.0,g,0,kg_18_4, 7,kg,18,4,kg,VOT
1,373620,373.62,1.056,target,A0187,210,1055.3,p,1,pt_57_1, 7,pt,57,1,pt,place
1,375687,375.687,1.012,target,A0187,212,1012.6,p,1,pb_34_1, 7,pb,34,1,pb,VOT
1,377704,377.704,1.069,target,A0187,214,1069.9,t,0,tp_43_2, 7,tp,43,10,pt,place
1,379787,379.787,4.258,target,A0187,216,4258.6,t,1,tk_50_4, 7,tk,50,4,tk,place
1,385053,385.053,1.193,target,A0187,218,1193.0,t,0,tp_68_6, 7,tp,68,6,pt,place
1,387253,387.253,1.034,target,A0187,220,1033.9,p,1,pb_19_3, 7,pb,19,3,pb,VOT
1,389303,389.303,3.323,target,A0187,222,3322.9,k,0,pk_45_1, 7,pk,45,1,pk,place
1,393636,393.636,1.166,target,A0187,224,1165.6,b,0,pb_29_9, 7,pb,29,9,pb,VOT
1,395819,395.819,1.401,target,A0187,226,1400.3,p,1,pt_68_1, 7,pt,68,1,pt,place
1,398236,398.236,1.137,target,A0187,228,1137.6,t,0,pt_70_11, 7,pt,70,11,pt,place
1,400386,400.386,3.478,target,A0187,230,3478.6,k,1,gk_11_7, 7,gk,11,5,kg,VOT
1,404869,404.869,1.791,target,A0187,232,1791.2,d,0,td_58_11, 7,td,58,11,td,VOT
1,407669,407.669,1.724,target,A0187,234,1724.2,t,1,kt_30_9, 7,kt,30,3,tk,place
1,410402,410.402,3.074,target,A0187,236,3073.9,t,0,pt_41_9, 7,pt,41,9,pt,place
1,414485,414.485,5.214,target,A0187,238,5213.6,p,1,pt_44_2, 7,pt,44,2,pt,place
1,420702,420.702,1.4,target,A0187,240,1399.9,p,1,kp_4_11, 7,kp,4,1,pk,place
1,423118,423.118,1.232,target,A0187,242,1231.2,t,1,kt_14_6, 7,kt,14,6,tk,place
1,425352,425.352,6.067,target,A0187,244,6067.8,k,0,tk_40_9, 7,tk,40,9,tk,place
1,432435,432.435,4.267,target,A0187,246,4267.5,p,1,kp_49_5, 7,kp,49,7,pk,place
1,437718,437.718,2.319,target,A0187,248,2319.2,p,1,pk_33_7, 7,pk,33,7,pk,place
1,441051,441.051,1.655,target,A0187,250,1654.9,t,1,td_23_1, 7,td,23,1,td,VOT
1,443718,443.718,1.87,target,A0187,252,1870.2,k,0,kp_32_8, 7,kp,32,4,pk,place
1,446601,446.601,1.027,target,A0187,254,1026.9,t,0,tp_1_1, 7,tp,1,11,pt,place
1,448634,448.634,1.726,target,A0187,256,1726.5,t,1,dt_23_7, 7,dt,23,5,td,VOT
1,451367,451.367,0.986,target,A0187,258,986.2,t,0,tp_57_6, 7,tp,57,6,pt,place
1,453367,453.367,0.953,target,A0187,260,953.2,g,0,kg_65_8, 7,kg,65,8,kg,VOT
1,455334,455.334,1.842,target,A0187,262,1842.6,p,1,pb_54_2, 7,pb,54,2,pb,VOT
1,458184,458.184,0.952,target,A0187,264,952.6,t,1,tk_67_1, 7,tk,67,1,tk,place
1,460150,460.15,2.306,target,A0187,266,2306.0,t,0,pt_52_9, 7,pt,52,9,pt,place
1,463467,463.467,1.771,target,A0187,268,1771.2,k,0,kp_31_3, 7,kp,31,9,pk,place
1,466250,466.25,1.056,target,A0187,270,1055.9,b,0,pb_53_8, 7,pb,53,8,pb,VOT
1,468317,468.317,0.926,target,A0187,272,926.2,b,0,bp_53_3, 7,bp,53,9,pb,VOT
1,470250,470.25,1.098,target,A0187,274,1097.9,t,1,kt_15_11, 7,kt,15,1,tk,place
1,472350,472.35,8.468,target,A0187,276,8468.8,k,1,kg_51_4, 7,kg,51,4,kg,VOT
1,481833,481.833,1.515,target,A0187,278,1515.6,t,1,td_12_1, 7,td,12,1,td,VOT
1,484366,484.366,1.829,target,A0187,280,1829.2,t,0,pt_8_9, 7,pt,8,9,pt,place
1,487199,487.199,2.337,target,A0187,282,2336.9,k,0,kp_25_6, 7,kp,25,6,pk,place
1,490549,490.549,0.944,target,A0187,284,943.9,b,0,pb_16_10, 7,pb,16,10,pb,VOT
1,492499,492.499,0.621,target,A0187,286,620.9,t,1,kt_67_7, 7,kt,67,5,tk,place
1,494132,494.132,1.293,target,A0187,288,1292.5,k,0,tk_14_11, 7,tk,14,11,tk,place
1,496432,496.432,1.47,target,A0187,290,1469.6,t,0,tp_70_5, 7,tp,70,7,pt,place
1,498915,498.915,3.385,target,A0187,292,3385.2,b,0,bp_63_9, 7,bp,63,3,pb,VOT
1,503315,503.315,6.938,target,A0187,294,6938.2,k,0,kt_20_3, 7,kt,20,9,tk,place
1,511265,511.265,1.726,target,A0187,296,1726.2,k,1,kg_11_2, 7,kg,11,2,kg,VOT
1,513998,513.998,1.46,target,A0187,298,1459.9,p,1,bp_37_11, 7,bp,37,1,pb,VOT
1,516465,516.465,1.105,target,A0187,300,1105.3,p,1,pt_5_5, 7,pt,5,5,pt,place
1,518581,518.581,1.103,target,A0187,302,1102.6,t,0,tp_8_3, 7,tp,8,9,pt,place
1,520698,520.698,1.031,target,A0187,304,1031.0,g,0,gk_65_2, 7,gk,65,10,kg,VOT
1,522731,522.731,1.682,target,A0187,306,1681.5,g,0,gk_61_4, 7,gk,61,8,kg,VOT
1,525414,525.414,2.302,target,A0187,308,2302.2,k,0,kp_13_1, 7,kp,13,11,pk,place
1,528731,528.731,0.708,target,A0187,310,708.6,g,0,kg_61_10, 7,kg,61,10,kg,VOT
1,530447,530.447,0.761,target,A0187,312,761.0,p,1,pk_32_2, 7,pk,32,2,pk,place
1,532214,532.214,2.123,target,A0187,314,2123.3,k,0,pk_49_10, 7,pk,49,10,pk,place
1,535347,535.347,1.085,target,A0187,316,1084.9,k,0,pk_22_7, 7,pk,22,7,pk,place
1,537447,537.447,2.097,target,A0187,318,2096.9,p,1,bp_34_7, 7,bp,34,5,pb,VOT
1,540547,540.547,1.566,target,A0187,320,1565.9,k,0,kp_47_6, 7,kp,47,6,pk,place
1,543130,543.13,1.019,target,A0187,322,1018.6,b,0,bp_29_4, 7,bp,29,8,pb,VOT
1,545163,545.163,0.816,target,A0187,324,815.3,t,1,dt_12_7, 7,dt,12,5,td,VOT
1,546980,546.98,2.08,target,A0187,326,2079.6,b,0,bp_36_6, 7,bp,36,6,pb,VOT
1,550063,550.063,2.241,target,A0187,328,2241.3,t,0,pt_43_8, 7,pt,43,8,pt,place
1,563746,563.746,3.653,target,A0187,331,3652.9,p,1,pt_2_2, 8,pt,2,2,pt,place
1,568413,568.413,1.155,target,A0187,333,1155.2,g,0,kg_27_6, 8,kg,27,6,kg,VOT
1,570579,570.579,1.576,target,A0187,335,1575.6,p,1,pb_19_4, 8,pb,19,4,pb,VOT
1,573162,573.162,1.52,target,A0187,337,1519.2,p,1,pb_34_2, 8,pb,34,2,pb,VOT
1,575696,575.696,1.228,target,A0187,339,1228.9,t,1,td_3_1, 8,td,3,1,td,VOT
1,577929,577.929,1.908,target,A0187,341,1908.6,b,0,pb_35_7, 8,pb,35,7,pb,VOT
1,580845,580.845,1.545,target,A0187,343,1545.0,t,0,tp_8_4, 8,tp,8,8,pt,place
1,583395,583.395,1.196,target,A0187,345,1196.0,p,1,kp_6_11, 8,kp,6,1,pk,place
1,585595,585.595,4.087,target,A0187,347,4086.9,t,1,kt_14_7, 8,kt,14,5,tk,place
1,590695,590.695,2.333,target,A0187,349,2332.9,k,0,pk_46_7, 8,pk,46,7,pk,place
1,594045,594.045,1.351,target,A0187,351,1351.0,p,1,bp_54_9, 8,bp,54,3,pb,VOT
1,596411,596.411,1.555,target,A0187,353,1554.2,t,0,pt_8_10, 8,pt,8,10,pt,place
1,598978,598.978,1.427,target,A0187,355,1426.5,d,0,dt_62_5, 8,dt,62,7,td,VOT
1,601411,601.411,1.693,target,A0187,357,1693.2,k,0,pk_10_3, 8,pk,10,3,pk,place
1,604111,604.111,0.901,target,A0187,359,901.3,g,0,kg_18_5, 8,kg,18,5,kg,VOT
1,606028,606.028,4.161,target,A0187,361,4161.6,t,0,tp_43_3, 8,tp,43,9,pt,place
1,611194,611.194,1.324,target,A0187,363,1324.0,k,0,tk_50_5, 8,tk,50,5,tk,place
1,613528,613.528,0.664,target,A0187,365,664.6,k,0,pk_4_6, 8,pk,4,6,pk,place
1,615194,615.194,3.518,target,A0187,367,3517.9,d,0,td_28_5, 8,td,28,5,td,VOT
1,619727,619.727,1.428,target,A0187,369,1427.5,t,0,tp_52_4, 8,tp,52,8,pt,place
1,622160,622.16,1.126,target,A0187,371,1125.3,p,1,kp_32_9, 8,kp,32,3,pk,place
1,624294,624.294,0.919,target,A0187,373,919.0,b,0,bp_38_6, 8,bp,38,6,pb,VOT
1,626227,626.227,1.136,target,A0187,375,1136.6,t,0,pt_41_10, 8,pt,41,10,pt,place
1,628377,628.377,2.25,target,A0187,377,2250.5,k,1,kg_66_3, 8,kg,66,3,kg,VOT
1,631643,631.643,2.279,target,A0187,379,2278.9,k,1,gk_51_10, 8,gk,51,2,kg,VOT
1,634927,634.927,1.119,target,A0187,381,1119.6,t,0,tp_1_2, 8,tp,1,10,pt,place
1,637060,637.06,5.698,target,A0187,383,5698.2,b,0,pb_60_11, 8,pb,60,11,pb,VOT
1,643760,643.76,2.497,target,A0187,385,2497.2,k,0,pk_33_8, 8,pk,33,8,pk,place
1,647259,647.259,2.262,target,A0187,387,2261.2,g,0,kg_61_11, 8,kg,61,11,kg,VOT
1,650526,650.526,1.925,target,A0187,389,1925.6,k,0,kp_22_3, 8,kp,22,9,pk,place
1,653459,653.459,1.632,target,A0187,391,1632.2,k,1,gk_27_11, 8,gk,27,1,kg,VOT
1,656109,656.109,1.629,target,A0187,393,1629.2,d,0,dt_59_1, 8,dt,59,11,td,VOT
1,658742,658.742,1.022,target,A0187,395,1021.9,k,0,kp_46_2, 8,kp,46,10,pk,place
1,660776,660.776,1.084,target,A0187,397,1084.6,k,0,kp_33_3, 8,kp,33,9,pk,place
1,662875,662.875,1.141,target,A0187,399,1140.6,b,0,bp_29_5, 8,bp,29,7,pb,VOT
1,665025,665.025,0.971,target,A0187,401,970.6,p,1,pb_38_11, 8,pb,38,11,pb,VOT
1,667009,667.009,2.486,target,A0187,403,2486.3,k,0,kp_48_1, 8,kp,48,11,pk,place
1,670509,670.509,1.033,target,A0187,405,1033.2,t,0,pt_39_11, 8,pt,39,11,pt,place
1,672558,672.558,1.22,target,A0187,407,1219.3,t,1,tk_26_6, 8,tk,26,6,tk,place
1,674792,674.792,1.138,target,A0187,409,1138.9,g,0,kg_65_9, 8,kg,65,9,kg,VOT
1,676942,676.942,1.445,target,A0187,411,1445.9,p,1,kp_10_9, 8,kp,10,3,pk,place
1,679392,679.392,0.922,target,A0187,413,922.9,k,0,pk_6_5, 8,pk,6,5,pk,place
1,681325,681.325,2.203,target,A0187,415,2203.6,t,0,pt_17_11, 8,pt,17,11,pt,place
1,684541,684.541,1.133,target,A0187,417,1133.0,k,0,kt_15_1, 8,kt,15,11,tk,place
1,686691,686.691,1.832,target,A0187,419,1831.9,t,0,pt_52_10, 8,pt,52,10,pt,place
1,689524,689.524,4.485,target,A0187,421,4484.6,p,1,pb_63_4, 8,pb,63,4,pb,VOT
1,695024,695.024,1.572,target,A0187,423,1571.6,t,1,td_23_2, 8,td,23,2,td,VOT
1,697607,697.607,1.286,target,A0187,425,1285.3,t,1,td_58_1, 8,td,58,1,td,VOT
1,699907,699.907,1.538,target,A0187,427,1538.3,d,0,td_9_9, 8,td,9,9,td,VOT
1,702457,702.457,1.038,target,A0187,429,1038.2,p,1,bp_36_7, 8,bp,36,5,pb,VOT
1,704507,704.507,1.271,target,A0187,431,1271.2,p,1,pt_42_4, 8,pt,42,4,pt,place
1,706790,706.79,0.882,target,A0187,433,881.9,k,0,pk_64_9, 8,pk,64,9,pk,place
1,708674,708.674,0.997,target,A0187,435,997.5,p,1,kp_56_8, 8,kp,56,4,pk,place
1,710674,710.674,1.575,target,A0187,437,1575.6,k,0,kp_13_2, 8,kp,13,10,pk,place
1,713257,713.257,1.294,target,A0187,439,1294.3,t,0,tp_41_4, 8,tp,41,8,pt,place
1,715557,715.557,1.029,target,A0187,441,1029.2,b,0,pb_7_10, 8,pb,7,10,pb,VOT
1,717590,717.59,3.623,target,A0187,443,3622.9,k,1,gk_11_8, 8,gk,11,4,kg,VOT
1,722223,722.223,1.888,target,A0187,445,1887.6,b,0,pb_16_11, 8,pb,16,11,pb,VOT
1,725123,725.123,1.73,target,A0187,447,1730.6,p,1,pt_68_2, 8,pt,68,2,pt,place
1,727856,727.856,1.97,target,A0187,449,1970.3,k,0,kt_40_5, 8,kt,40,7,tk,place
1,730839,730.839,1.549,target,A0187,451,1549.0,p,1,pk_45_2, 8,pk,45,2,pk,place
1,733406,733.406,1.392,target,A0187,453,1392.2,k,0,pk_22_8, 8,pk,22,8,pk,place
1,735806,735.806,1.392,target,A0187,455,1392.2,t,1,td_12_2, 8,td,12,2,td,VOT
1,738206,738.206,1.133,target,A0187,457,1133.2,b,0,bp_7_5, 8,bp,7,7,pb,VOT
1,740356,740.356,1.209,target,A0187,459,1209.3,p,1,tp_42_9, 8,tp,42,3,pt,place
1,742572,742.572,2.029,target,A0187,461,2028.5,t,1,dt_21_9, 8,dt,21,3,td,VOT
1,745606,745.606,1.195,target,A0187,463,1195.2,p,1,pk_69_1, 8,pk,69,1,pk,place
1,747805,747.805,1.792,target,A0187,465,1791.2,t,1,kt_67_8, 8,kt,67,4,tk,place
1,750605,750.605,1.909,target,A0187,467,1909.2,b,0,bp_16_6, 8,bp,16,6,pb,VOT
1,753522,753.522,2.04,target,A0187,469,2040.6,t,1,tk_67_2, 8,tk,67,2,tk,place
1,756572,756.572,2.599,target,A0187,471,2599.5,b,0,bp_34_8, 8,bp,34,4,pb,VOT
1,760188,760.188,1.978,target,A0187,473,1977.9,k,0,tk_20_9, 8,tk,20,9,tk,place
1,763172,763.172,2.101,target,A0187,475,2101.5,b,0,pb_53_9, 8,pb,53,9,pb,VOT
1,766288,766.288,2.261,target,A0187,477,2261.0,k,0,tk_40_10, 8,tk,40,10,tk,place
1,769555,769.555,0.9,target,A0187,479,900.3,k,0,kp_4_1, 8,kp,4,11,pk,place
1,771471,771.471,0.961,target,A0187,481,960.6,b,0,pb_37_6, 8,pb,37,6,pb,VOT
1,773438,773.438,0.86,target,A0187,483,859.8,k,0,kt_20_4, 8,kt,20,8,tk,place
1,775304,775.304,0.742,target,A0187,485,742.2,d,0,dt_3_7, 8,dt,3,5,td,VOT
1,777054,777.054,2.389,target,A0187,487,2389.2,b,0,bp_35_2, 8,bp,35,10,pb,VOT
1,780454,780.454,2.417,target,A0187,489,2417.2,b,0,bp_37_1, 8,bp,37,11,pb,VOT
1,783887,783.887,5.487,target,A0187,491,5486.8,t,1,dt_28_11, 8,dt,28,1,td,VOT
1,790387,790.387,1.26,target,A0187,493,1260.0,t,0,tp_70_6, 8,tp,70,6,pt,place
1,792654,792.654,0.709,target,A0187,495,709.2,t,0,tp_44_8, 8,tp,44,4,pt,place
1,794370,794.37,1.16,target,A0187,497,1159.6,p,1,pk_25_1, 8,pk,25,1,pk,place
1,796537,796.537,1.068,target,A0187,499,1067.9,t,1,dt_23_8, 8,dt,23,4,td,VOT
1,798620,798.62,0.845,target,A0187,501,844.6,k,0,pk_31_9, 8,pk,31,9,pk,place
1,800470,800.47,0.781,target,A0187,503,781.6,k,0,kp_31_4, 8,kp,31,8,pk,place
1,802253,802.253,0.743,target,A0187,505,743.3,p,1,pb_54_3, 8,pb,54,3,pb,VOT
1,804003,804.003,0.694,target,A0187,507,694.3,k,0,tk_30_4, 8,tk,30,4,tk,place
1,805703,805.703,0.945,target,A0187,509,945.3,t,0,pt_57_2, 8,pt,57,2,pt,place
1,807653,807.653,0.808,target,A0187,511,808.3,t,1,td_21_3, 8,td,21,3,td,VOT
1,809470,809.47,2.778,target,A0187,513,2778.6,p,1,tp_68_7, 8,tp,68,5,pt,place
1,813253,813.253,1.7,target,A0187,515,1700.3,k,0,kp_47_7, 8,kp,47,5,pk,place
1,815969,815.969,1.942,target,A0187,517,1941.6,g,0,gk_66_8, 8,gk,66,4,kg,VOT
1,818919,818.919,3.899,target,A0187,519,3898.6,t,1,td_59_6, 8,td,59,6,td,VOT
1,823819,823.819,1.256,target,A0187,521,1255.6,p,1,kp_69_7, 8,kp,69,5,pk,place
1,826086,826.086,3.346,target,A0187,523,3346.9,p,1,tp_5_11, 8,tp,5,1,pt,place
1,830436,830.436,0.869,target,A0187,525,869.9,p,1,pk_56_2, 8,pk,56,2,pk,place
1,832319,832.319,0.848,target,A0187,527,848.6,t,0,pt_43_9, 8,pt,43,9,pt,place
1,834169,834.169,1.824,target,A0187,529,1824.6,p,1,pt_5_6, 8,pt,5,6,pt,place
1,837002,837.002,2.774,target,A0187,531,2774.3,k,0,pk_48_6, 8,pk,48,6,pk,place
1,840785,840.785,1.176,target,A0187,533,1175.9,k,0,pk_13_7, 8,pk,13,7,pk,place
1,842968,842.968,1.419,target,A0187,535,1418.6,p,1,kp_45_8, 8,kp,45,4,pk,place
1,845402,845.402,1.532,target,A0187,537,1532.3,t,1,tk_14_1, 8,tk,14,1,tk,place
1,847951,847.951,1.524,target,A0187,539,1523.2,t,1,dt_9_4, 8,dt,9,8,td,VOT
1,850485,850.485,2.488,target,A0187,541,2489.0,t,0,tp_17_5, 8,tp,17,7,pt,place
1,853985,853.985,2.127,target,A0187,543,2127.9,t,1,dt_12_8, 8,dt,12,4,td,VOT
1,857118,857.118,2.79,target,A0187,545,2790.6,t,0,tp_57_7, 8,tp,57,5,pt,place
1,860918,860.918,4.872,target,A0187,547,4872.6,t,0,pt_1_8, 8,pt,1,8,pt,place
1,866801,866.801,2.807,target,A0187,549,2807.2,p,1,kp_49_6, 8,kp,49,6,pk,place
1,870617,870.617,2.008,target,A0187,551,2007.7,t,0,tp_39_5, 8,tp,39,7,pt,place
1,873634,873.634,1.995,target,A0187,553,1994.9,t,1,kt_50_11, 8,kt,50,1,tk,place
1,876634,876.634,0.943,target,A0187,555,943.9,k,0,kt_30_10, 8,kt,30,2,tk,place
1,878584,878.584,1.74,target,A0187,557,1741.0,p,1,bp_63_10, 8,bp,63,2,pb,VOT
1,881333,881.333,1.74,target,A0187,559,1739.9,k,1,kg_11_3, 8,kg,11,3,kg,VOT
1,884083,884.083,1.113,target,A0187,561,1112.9,p,1,bp_60_6, 8,bp,60,6,pb,VOT
1,886200,886.2,1.143,target,A0187,563,1143.2,p,1,kp_64_4, 8,kp,64,8,pk,place
1,888350,888.35,1.54,target,A0187,565,1540.3,k,0,pk_47_1, 8,pk,47,1,pk,place
1,890900,890.9,0.92,target,A0187,567,920.3,g,0,gk_61_5, 8,gk,61,7,kg,VOT
1,892833,892.833,3.045,target,A0187,569,3044.9,t,1,dt_58_7, 8,dt,58,5,td,VOT
1,896883,896.883,4.668,target,A0187,571,4668.9,k,0,kt_26_1, 8,kt,26,11,tk,place
1,902566,902.566,1.866,target,A0187,573,1866.6,p,1,pk_32_3, 8,pk,32,3,pk,place
1,905449,905.449,2.212,target,A0187,575,2212.3,b,0,bp_53_4, 8,bp,53,8,pb,VOT
1,908666,908.666,1.359,target,A0187,577,1359.5,d,0,td_24_7, 8,td,24,7,td,VOT
