trigger,i_start,T,SOA,response,subject,order,RT,selection,targ_devs,item,block,options,stim_number,continuum,pair,amb_type
1,548282,548.282,0.982,target,A0181,407,982.5,t,0,pt_41_9, 7,pt,41,9,pt,place
1,550282,550.282,1.659,target,A0181,409,1659.4,d,0,dt_24_1, 7,dt,24,11,td,VOT
1,552948,552.948,0.646,target,A0181,411,645.9,p,1,pb_63_3, 7,pb,63,3,pb,VOT
1,554598,554.598,1.122,target,A0181,413,1121.8,t,1,td_21_2, 7,td,21,2,td,VOT
1,556732,556.732,0.644,target,A0181,415,644.4,p,1,pk_10_2, 7,pk,10,2,pk,place
1,558382,558.382,2.524,target,A0181,417,2524.4,t,1,td_9_8, 7,td,9,8,td,VOT
1,561915,561.915,1.242,target,A0181,419,1242.1,t,1,kt_14_6, 7,kt,14,6,tk,place
1,564165,564.165,1.16,target,A0181,421,1160.1,p,1,pb_37_5, 7,pb,37,5,pb,VOT
1,566331,566.331,3.403,target,A0181,423,3402.5,t,1,dt_28_10, 7,dt,28,2,td,VOT
1,570748,570.748,1.934,target,A0181,425,1934.9,p,1,pk_32_2, 7,pk,32,2,pk,place
1,573698,573.698,1.119,target,A0181,427,1119.7,p,1,pt_68_1, 7,pt,68,1,pt,place
1,575831,575.831,1.695,target,A0181,429,1695.4,k,0,pk_25_11, 7,pk,25,11,pk,place
1,578531,578.531,1.444,target,A0181,431,1444.4,t,1,kt_30_9, 7,kt,30,3,tk,place
1,580981,580.981,0.669,target,A0181,433,669.5,p,1,bp_37_11, 7,bp,37,1,pb,VOT
1,582664,582.664,1.083,target,A0181,435,1083.2,t,0,pt_43_8, 7,pt,43,8,pt,place
1,584764,584.764,0.949,target,A0181,437,949.1,t,0,pt_39_10, 7,pt,39,10,pt,place
1,586730,586.73,2.439,target,A0181,439,2438.5,k,0,kt_67_7, 7,kt,67,5,tk,place
1,590180,590.18,3.497,target,A0181,441,3496.5,b,0,bp_36_6, 7,bp,36,6,pb,VOT
1,594680,594.68,0.88,target,A0181,443,879.5,k,0,kp_10_8, 7,kp,10,4,pk,place
1,596563,596.563,1.914,target,A0181,445,1914.1,d,0,dt_23_7, 7,dt,23,5,td,VOT
1,599480,599.48,1.498,target,A0181,447,1498.5,k,1,gk_11_7, 7,gk,11,5,kg,VOT
1,601980,601.98,1.196,target,A0181,449,1196.6,t,0,pt_17_10, 7,pt,17,10,pt,place
1,604180,604.18,0.839,target,A0181,451,839.5,t,0,tp_1_1, 7,tp,1,11,pt,place
1,606030,606.03,0.902,target,A0181,453,902.5,t,0,tp_39_4, 7,tp,39,8,pt,place
1,607946,607.946,2.07,target,A0181,455,2069.8,k,1,gk_27_10, 7,gk,27,2,kg,VOT
1,611029,611.029,1.777,target,A0181,457,1776.5,g,0,gk_65_2, 7,gk,65,10,kg,VOT
1,613813,613.813,1.671,target,A0181,459,1671.1,k,0,pk_49_10, 7,pk,49,10,pk,place
1,616496,616.496,1.477,target,A0181,461,1476.8,k,1,kg_27_5, 7,kg,27,5,kg,VOT
1,618979,618.979,2.736,target,A0181,463,2736.5,k,0,pk_46_6, 7,pk,46,6,pk,place
1,622729,622.729,2.025,target,A0181,465,2025.4,b,0,pb_29_9, 7,pb,29,9,pb,VOT
1,625762,625.762,2.71,target,A0181,467,2710.2,t,1,kt_26_11, 7,kt,26,1,tk,place
1,629479,629.479,1.509,target,A0181,469,1509.5,p,1,pb_60_10, 7,pb,60,10,pb,VOT
1,631995,631.995,0.697,target,A0181,471,696.9,t,1,kt_50_10, 7,kt,50,2,tk,place
1,633695,633.695,0.823,target,A0181,473,822.7,p,1,tp_42_8, 7,tp,42,4,pt,place
1,635528,635.528,1.993,target,A0181,475,1992.5,k,0,pk_13_6, 7,pk,13,6,pk,place
1,638528,638.528,3.275,target,A0181,477,3274.5,b,0,bp_16_5, 7,bp,16,7,pb,VOT
1,642812,642.812,1.072,target,A0181,479,1072.1,p,1,pk_56_1, 7,pk,56,1,pk,place
1,644895,644.895,2.068,target,A0181,481,2068.7,p,1,pt_5_5, 7,pt,5,5,pt,place
1,647978,647.978,0.687,target,A0181,483,687.4,t,1,tk_30_3, 7,tk,30,3,tk,place
1,649678,649.678,1.417,target,A0181,485,1417.4,k,1,gk_66_7, 7,gk,66,5,kg,VOT
1,652111,652.111,1.025,target,A0181,487,1025.1,p,1,pk_45_1, 7,pk,45,1,pk,place
1,654144,654.144,0.669,target,A0181,489,668.8,p,1,pb_54_2, 7,pb,54,2,pb,VOT
1,655828,655.828,0.902,target,A0181,491,902.5,g,0,kg_61_10, 7,kg,61,10,kg,VOT
1,657744,657.744,0.625,target,A0181,493,624.8,p,1,kp_45_7, 7,kp,45,5,pk,place
1,659378,659.378,0.994,target,A0181,495,994.5,p,1,pb_35_6, 7,pb,35,6,pb,VOT
1,661377,661.377,1.039,target,A0181,497,1038.6,t,1,dt_12_7, 7,dt,12,5,td,VOT
1,663427,663.427,1.742,target,A0181,499,1741.4,t,1,kt_15_11, 7,kt,15,1,tk,place
1,666177,666.177,0.904,target,A0181,501,903.4,t,0,tp_52_3, 7,tp,52,9,pt,place
1,668094,668.094,1.426,target,A0181,503,1425.8,p,1,pk_6_4, 7,pk,6,4,pk,place
1,670527,670.527,1.208,target,A0181,505,1207.4,k,0,kt_20_3, 7,kt,20,9,tk,place
1,672744,672.744,0.963,target,A0181,507,963.7,d,0,dt_58_6, 7,dt,58,6,td,VOT
1,674710,674.71,1.186,target,A0181,509,1186.1,t,0,pt_44_2, 7,pt,44,2,pt,place
1,676910,676.91,1.952,target,A0181,511,1952.2,k,0,pk_69_11, 7,pk,69,11,pk,place
1,679877,679.877,1.004,target,A0181,513,1004.5,p,1,pb_34_1, 7,pb,34,1,pb,VOT
1,681893,681.893,1.154,target,A0181,515,1153.7,p,1,kp_6_10, 7,kp,6,2,pk,place
1,684060,684.06,1.303,target,A0181,517,1303.1,t,0,tp_41_3, 7,tp,41,9,pt,place
1,686377,686.377,4.078,target,A0181,519,4078.5,k,0,kp_33_2, 7,kp,33,10,pk,place
1,691460,691.46,2.827,target,A0181,521,2827.1,t,1,tk_15_5, 7,tk,15,5,tk,place
1,695293,695.293,1.425,target,A0181,523,1424.7,t,0,tp_17_4, 7,tp,17,8,pt,place
1,697726,697.726,1.05,target,A0181,525,1050.4,g,0,gk_61_4, 7,gk,61,8,kg,VOT
1,699793,699.793,3.813,target,A0181,527,3813.7,p,1,pb_38_10, 7,pb,38,10,pb,VOT
1,704609,704.609,2.393,target,A0181,529,2393.2,t,0,tp_43_2, 7,tp,43,10,pt,place
1,708009,708.009,2.073,target,A0181,531,2073.1,p,1,pb_7_9, 7,pb,7,9,pb,VOT
1,711092,711.092,2.592,target,A0181,533,2591.7,p,1,tp_5_10, 7,tp,5,2,pt,place
1,714692,714.692,2.099,target,A0181,535,2098.8,d,0,dt_62_4, 7,dt,62,8,td,VOT
1,717809,717.809,2.503,target,A0181,537,2503.1,t,0,tp_57_6, 7,tp,57,6,pt,place
1,721325,721.325,5.172,target,A0181,539,5172.4,t,1,tk_67_1, 7,tk,67,1,tk,place
1,727508,727.508,2.776,target,A0181,541,2776.1,d,0,dt_3_6, 7,dt,3,6,td,VOT
1,731291,731.291,3.181,target,A0181,543,3180.8,k,0,kp_31_3, 7,kp,31,9,pk,place
1,735475,735.475,1.362,target,A0181,545,1362.5,g,0,gk_55_7, 7,gk,55,5,kg,VOT
1,737841,737.841,2.353,target,A0181,547,2352.9,k,0,tk_40_9, 7,tk,40,9,tk,place
1,741208,741.208,2.268,target,A0181,549,2268.0,t,1,dt_59_11, 7,dt,59,1,td,VOT
1,744491,744.491,2.393,target,A0181,551,2392.7,t,1,td_28_4, 7,td,28,4,td,VOT
1,747891,747.891,1.496,target,A0181,553,1496.8,p,1,bp_19_9, 7,bp,19,3,pb,VOT
1,750391,750.391,2.07,target,A0181,555,2070.7,d,0,td_62_9, 7,td,62,9,td,VOT
1,753474,753.474,0.988,target,A0181,557,988.4,k,0,kp_32_8, 7,kp,32,4,pk,place
1,755474,755.474,0.7,target,A0181,559,700.5,k,1,kg_66_2, 7,kg,66,2,kg,VOT
1,757190,757.19,2.923,target,A0181,561,2922.7,b,0,bp_29_4, 7,bp,29,8,pb,VOT
1,761124,761.124,0.988,target,A0181,563,988.4,t,0,pt_70_11, 7,pt,70,11,pt,place
1,763124,763.124,1.047,target,A0181,565,1047.4,t,1,tk_50_4, 7,tk,50,4,tk,place
1,765173,765.173,0.832,target,A0181,567,831.5,t,1,td_3_11, 7,td,3,11,td,VOT
1,767007,767.007,2.936,target,A0181,569,2936.0,k,0,pk_4_5, 7,pk,4,5,pk,place
1,770957,770.957,1.404,target,A0181,571,1404.1,k,0,kp_13_1, 7,kp,13,11,pk,place
1,773373,773.373,1.578,target,A0181,573,1577.5,t,0,pt_52_9, 7,pt,52,9,pt,place
1,775956,775.956,2.635,target,A0181,575,2635.2,p,1,bp_7_4, 7,bp,7,8,pb,VOT
1,779606,779.606,2.89,target,A0181,577,2890.0,k,0,kp_56_7, 7,kp,56,5,pk,place
1,783506,783.506,3.299,target,A0181,579,3299.1,d,0,dt_9_3, 7,dt,9,9,td,VOT
