trigger,i_start,T,SOA,response,subject,order,RT,selection,targ_devs,item,block,options,stim_number,continuum,pair,amb_type
1,98575,98.575,0.752,target,A0129,50,751.9,k,0,kp_46_5, 11,kp,46,7,pk,place
1,100342,100.342,0.682,target,A0129,52,682.1,t,0,tp_1_5, 11,tp,1,7,pt,place
1,102025,102.025,0.562,target,A0129,54,561.8,k,0,kt_50_3, 11,kt,50,9,tk,place
1,103591,103.591,0.592,target,A0129,56,592.1,p,1,pb_53_1, 11,pb,53,1,pb,VOT
1,105191,105.191,0.47,target,A0129,58,470.1,t,1,td_62_2, 11,td,62,2,td,VOT
1,106675,106.675,0.758,target,A0129,60,758.8,d,0,td_21_6, 11,td,21,6,td,VOT
1,108441,108.441,0.482,target,A0129,62,482.2,p,1,pt_8_2, 11,pt,8,2,pt,place
1,109924,109.924,0.514,target,A0129,64,513.8,p,1,tp_41_7, 11,tp,41,5,pt,place
1,111441,111.441,0.493,target,A0129,66,493.1,p,1,kp_69_10, 11,kp,69,2,pk,place
1,112941,112.941,0.51,target,A0129,68,510.1,k,0,tk_15_9, 11,tk,15,9,tk,place
1,114458,114.458,0.45,target,A0129,70,450.5,k,1,kg_61_3, 11,kg,61,3,kg,VOT
1,115924,115.924,0.549,target,A0129,72,548.8,p,1,pb_63_7, 11,pb,63,7,pb,VOT
1,117474,117.474,0.433,target,A0129,74,432.8,t,0,pt_1_11, 11,pt,1,11,pt,place
1,118924,118.924,0.521,target,A0129,76,520.8,p,1,pt_43_1, 11,pt,43,1,pt,place
1,120457,120.457,2.068,target,A0129,78,2067.5,p,1,bp_38_9, 11,bp,38,3,pb,VOT
1,123541,123.541,0.685,target,A0129,80,685.2,p,1,tp_43_6, 11,tp,43,6,pt,place
1,125240,125.24,0.539,target,A0129,82,538.2,p,1,pk_45_5, 11,pk,45,5,pk,place
1,126790,126.79,0.61,target,A0129,84,610.1,k,0,kp_4_4, 11,kp,4,8,pk,place
1,128407,128.407,0.604,target,A0129,86,604.4,d,0,dt_21_1, 11,dt,21,11,td,VOT
1,130024,130.024,0.652,target,A0129,88,652.9,p,1,tp_17_8, 11,tp,17,4,pt,place
1,131690,131.69,0.545,target,A0129,90,545.1,k,0,tk_67_5, 11,tk,67,5,tk,place
1,133240,133.24,0.905,target,A0129,92,905.1,p,1,tp_44_11, 11,tp,44,1,pt,place
1,135157,135.157,0.7,target,A0129,94,700.5,g,0,gk_51_2, 11,gk,51,10,kg,VOT
1,136873,136.873,0.65,target,A0129,96,649.8,p,1,tp_68_10, 11,tp,68,2,pt,place
1,138540,138.54,0.561,target,A0129,98,561.2,p,1,pk_56_5, 11,pk,56,5,pk,place
1,140107,140.107,0.64,target,A0129,100,640.5,p,1,bp_34_11, 11,bp,34,1,pb,VOT
1,141757,141.757,0.614,target,A0129,102,614.5,p,1,pb_29_2, 11,pb,29,2,pb,VOT
1,143373,143.373,0.672,target,A0129,104,671.8,p,1,tp_52_7, 11,tp,52,5,pt,place
1,145056,145.056,2.503,target,A0129,106,2502.4,t,1,tk_40_2, 11,tk,40,2,tk,place
1,148573,148.573,0.812,target,A0129,108,811.8,k,0,kp_13_5, 11,kp,13,7,pk,place
1,150390,150.39,0.544,target,A0129,110,544.1,t,1,dt_23_11, 11,dt,23,1,td,VOT
1,151939,151.939,0.852,target,A0129,112,851.2,b,0,bp_19_2, 11,bp,19,10,pb,VOT
1,153806,153.806,0.636,target,A0129,114,636.5,t,0,pt_44_6, 11,pt,44,6,pt,place
1,155456,155.456,0.659,target,A0129,116,659.5,t,0,tp_42_1, 11,tp,42,11,pt,place
1,157123,157.123,0.728,target,A0129,118,728.8,p,1,pt_57_5, 11,pt,57,5,pt,place
1,158856,158.856,0.653,target,A0129,120,653.4,g,0,kg_51_8, 11,kg,51,8,kg,VOT
1,160522,160.522,0.73,target,A0129,122,729.9,k,0,kt_30_2, 11,kt,30,10,tk,place
1,162256,162.256,0.869,target,A0129,124,869.5,p,1,pb_38_3, 11,pb,38,3,pb,VOT
1,164139,164.139,2.134,target,A0129,126,2134.1,p,1,pt_68_5, 11,pt,68,5,pt,place
1,167289,167.289,1.061,target,A0129,128,1061.2,b,0,bp_54_1, 11,bp,54,11,pb,VOT
1,169355,169.355,0.629,target,A0129,130,628.5,p,1,pb_7_2, 11,pb,7,2,pb,VOT
1,170989,170.989,0.645,target,A0129,132,645.2,k,1,kg_65_1, 11,kg,65,1,kg,VOT
1,172639,172.639,0.742,target,A0129,134,742.1,k,0,kp_49_9, 11,kp,49,3,pk,place
1,174389,174.389,0.652,target,A0129,136,652.1,d,0,td_28_8, 11,td,28,8,td,VOT
1,176055,176.055,0.681,target,A0129,138,680.4,p,1,tp_57_10, 11,tp,57,2,pt,place
1,177739,177.739,2.196,target,A0129,140,2197.1,t,0,pt_2_5, 11,pt,2,5,pt,place
1,180938,180.938,0.75,target,A0129,142,750.0,p,1,tp_8_7, 11,tp,8,5,pt,place
1,182705,182.705,0.697,target,A0129,144,697.5,k,0,tk_30_7, 11,tk,30,7,tk,place
1,184405,184.405,0.638,target,A0129,146,638.5,t,1,td_12_5, 11,td,12,5,td,VOT
1,186055,186.055,0.926,target,A0129,148,926.4,b,0,pb_35_10, 11,pb,35,10,pb,VOT
1,187988,187.988,2.534,target,A0129,150,2534.2,p,1,pb_60_3, 11,pb,60,3,pb,VOT
1,191538,191.538,0.75,target,A0129,152,750.1,t,1,kt_67_11, 11,kt,67,1,tk,place
1,193304,193.304,0.868,target,A0129,154,867.5,p,1,bp_16_9, 11,bp,16,3,pb,VOT
1,195188,195.188,0.731,target,A0129,156,731.0,g,0,kg_18_8, 11,kg,18,8,kg,VOT
1,196921,196.921,0.779,target,A0129,158,778.8,p,1,pk_64_1, 11,pk,64,1,pk,place
1,198704,198.704,0.843,target,A0129,160,842.5,p,1,bp_53_7, 11,bp,53,5,pb,VOT
1,200554,200.554,0.844,target,A0129,162,843.5,k,0,kt_26_4, 11,kt,26,8,tk,place
1,202404,202.404,0.76,target,A0129,164,759.4,t,1,kt_14_10, 11,kt,14,2,tk,place
1,204171,204.171,0.754,target,A0129,166,754.9,p,1,kp_25_10, 11,kp,25,2,pk,place
1,205937,205.937,2.729,target,A0129,168,2729.1,t,0,pt_42_7, 11,pt,42,7,pt,place
1,209671,209.671,0.864,target,A0129,170,864.8,p,1,pt_39_3, 11,pt,39,3,pt,place
1,211537,211.537,0.936,target,A0129,172,936.2,k,0,pk_49_3, 11,pk,49,3,pk,place
1,213487,213.487,0.701,target,A0129,174,701.2,d,0,td_24_10, 11,td,24,10,td,VOT
1,215204,215.204,0.803,target,A0129,176,803.5,d,0,td_3_4, 11,td,3,4,td,VOT
1,217020,217.02,0.8,target,A0129,178,799.9,t,1,kt_40_8, 11,kt,40,4,tk,place
1,218837,218.837,1.019,target,A0129,180,1019.1,p,1,pk_10_6, 11,pk,10,6,pk,place
1,220870,220.87,2.25,target,A0129,182,2249.8,p,1,bp_35_5, 11,bp,35,7,pb,VOT
1,224137,224.137,0.769,target,A0129,184,769.1,t,0,pt_5_9, 11,pt,5,9,pt,place
1,225920,225.92,0.744,target,A0129,186,743.8,d,0,td_59_9, 11,td,59,9,td,VOT
1,227670,227.67,0.889,target,A0129,188,888.8,k,0,kp_48_4, 11,kp,48,8,pk,place
1,229570,229.57,0.777,target,A0129,190,777.8,t,1,dt_58_10, 11,dt,58,2,td,VOT
1,231353,231.353,0.736,target,A0129,192,736.5,k,0,kp_33_6, 11,kp,33,6,pk,place
1,233103,233.103,0.853,target,A0129,194,853.4,b,0,pb_37_9, 11,pb,37,9,pb,VOT
1,234970,234.97,0.758,target,A0129,196,758.9,p,1,pb_16_3, 11,pb,16,3,pb,VOT
1,236736,236.736,2.477,target,A0129,198,2477.1,k,0,pk_46_10, 11,pk,46,10,pk,place
1,240219,240.219,0.713,target,A0129,200,712.8,p,1,pt_41_2, 11,pt,41,2,pt,place
1,241936,241.936,0.752,target,A0129,202,752.2,t,1,kt_20_7, 11,kt,20,5,tk,place
1,243703,243.703,0.772,target,A0129,204,772.5,g,0,gk_18_2, 11,gk,18,10,kg,VOT
1,245486,245.486,0.596,target,A0129,206,596.1,k,0,pk_33_11, 11,pk,33,11,pk,place
1,247086,247.086,1.372,target,A0129,208,1372.1,p,1,tp_70_9, 11,tp,70,3,pt,place
1,249469,249.469,1.603,target,A0129,210,1602.8,d,0,dt_28_3, 11,dt,28,9,td,VOT
1,252086,252.086,0.799,target,A0129,212,799.1,g,0,kg_11_6, 11,kg,11,6,kg,VOT
1,253902,253.902,0.763,target,A0129,214,762.5,k,0,kp_6_3, 11,kp,6,9,pk,place
1,255669,255.669,0.837,target,A0129,216,837.8,k,0,pk_13_10, 11,pk,13,10,pk,place
1,257519,257.519,0.736,target,A0129,218,736.8,k,0,kt_15_4, 11,kt,15,8,tk,place
1,259269,259.269,0.8,target,A0129,220,800.8,p,1,pk_31_1, 11,pk,31,1,pk,place
1,261085,261.085,0.831,target,A0129,222,831.1,d,0,dt_59_4, 11,dt,59,8,td,VOT
1,262918,262.918,0.752,target,A0129,224,751.8,k,0,kp_10_1, 11,kp,10,11,pk,place
1,264685,264.685,0.691,target,A0129,226,691.1,t,1,tk_14_4, 11,tk,14,4,tk,place
1,266385,266.385,2.462,target,A0129,228,2462.1,k,0,tk_26_9, 11,tk,26,9,tk,place
1,269851,269.851,0.63,target,A0129,230,629.5,k,1,gk_66_11, 11,gk,66,1,kg,VOT
1,271485,271.485,0.727,target,A0129,232,727.2,p,1,pt_52_2, 11,pt,52,2,pt,place
1,273218,273.218,0.8,target,A0129,234,799.8,g,0,gk_27_3, 11,gk,27,9,kg,VOT
1,275035,275.035,0.708,target,A0129,236,708.2,p,1,pk_25_4, 11,pk,25,4,pk,place
1,276751,276.751,1.289,target,A0129,238,1288.4,k,1,gk_65_6, 11,gk,65,6,kg,VOT
1,279051,279.051,0.763,target,A0129,240,762.4,t,1,tk_20_1, 11,tk,20,1,tk,place
1,280818,280.818,0.688,target,A0129,242,688.8,p,1,bp_60_9, 11,bp,60,3,pb,VOT
1,282518,282.518,0.83,target,A0129,244,830.8,p,1,pk_32_6, 11,pk,32,6,pk,place
1,284351,284.351,0.657,target,A0129,246,657.5,k,0,tk_50_8, 11,tk,50,8,tk,place
1,286018,286.018,0.643,target,A0129,248,643.8,p,1,bp_36_10, 11,bp,36,2,pb,VOT
1,287668,287.668,0.672,target,A0129,250,672.8,p,1,kp_47_10, 11,kp,47,2,pk,place
1,289351,289.351,0.612,target,A0129,252,612.5,k,0,kp_32_1, 11,kp,32,11,pk,place
1,290967,290.967,0.749,target,A0129,254,748.7,b,0,bp_37_4, 11,bp,37,8,pb,VOT
1,292717,292.717,0.657,target,A0129,256,656.8,p,1,kp_56_11, 11,kp,56,1,pk,place
1,294384,294.384,0.702,target,A0129,258,702.1,g,0,kg_66_6, 11,kg,66,6,kg,VOT
1,296100,296.1,4.187,target,A0129,260,4186.5,p,1,pb_54_6, 11,pb,54,6,pb,VOT
1,301300,301.3,0.595,target,A0129,262,594.5,p,1,pb_36_4, 11,pb,36,4,pb,VOT
1,302900,302.9,0.599,target,A0129,264,598.5,k,0,pk_6_8, 11,pk,6,8,pk,place
1,304500,304.5,0.609,target,A0129,266,608.5,t,1,dt_12_11, 11,dt,12,1,td,VOT
1,306117,306.117,0.6,target,A0129,268,599.8,k,0,pk_48_9, 11,pk,48,9,pk,place
1,307733,307.733,2.674,target,A0129,270,2674.2,g,0,kg_55_6, 11,kg,55,6,kg,VOT
1,311417,311.417,0.632,target,A0129,272,632.8,p,1,kp_64_7, 11,kp,64,5,pk,place
1,313066,313.066,1.181,target,A0129,274,1180.8,p,1,kp_45_11, 11,kp,45,1,pk,place
1,315250,315.25,0.584,target,A0129,276,584.5,p,1,bp_29_8, 11,bp,29,4,pb,VOT
1,316850,316.85,0.788,target,A0129,278,788.5,d,0,dt_3_10, 11,dt,3,2,td,VOT
1,318650,318.65,0.743,target,A0129,280,743.5,t,1,td_9_1, 11,td,9,1,td,VOT
1,320400,320.4,0.672,target,A0129,282,672.4,t,0,tp_5_3, 11,tp,5,9,pt,place
1,322083,322.083,0.655,target,A0129,284,655.2,k,0,pk_47_4, 11,pk,47,4,pk,place
1,323749,323.749,0.714,target,A0129,286,713.5,k,0,kp_22_6, 11,kp,22,6,pk,place
1,325466,325.466,1.074,target,A0129,288,1073.8,p,1,bp_63_2, 11,bp,63,10,pb,VOT
1,327549,327.549,2.717,target,A0129,290,2716.5,k,0,pk_4_9, 11,pk,4,9,pk,place
1,331282,331.282,1.241,target,A0129,292,1241.2,p,1,pb_34_5, 11,pb,34,5,pb,VOT
1,333532,333.532,0.674,target,A0129,294,674.2,k,0,pk_69_4, 11,pk,69,4,pk,place
1,335216,335.216,0.655,target,A0129,296,655.8,p,1,tp_39_8, 11,tp,39,4,pt,place
1,336882,336.882,0.596,target,A0129,298,596.1,g,0,kg_27_9, 11,kg,27,9,kg,VOT
1,338482,338.482,0.729,target,A0129,300,729.2,d,0,dt_24_5, 11,dt,24,7,td,VOT
1,340215,340.215,0.825,target,A0129,302,824.8,p,1,pt_70_4, 11,pt,70,4,pt,place
1,342049,342.049,0.632,target,A0129,304,632.5,k,0,pk_22_11, 11,pk,22,11,pk,place
1,343699,343.699,0.611,target,A0129,306,611.5,p,1,tp_2_10, 11,tp,2,2,pt,place
1,345315,345.315,0.512,target,A0129,308,511.8,k,1,gk_11_11, 11,gk,11,1,kg,VOT
1,346832,346.832,0.502,target,A0129,310,502.2,t,1,dt_9_7, 11,dt,9,5,td,VOT
1,348348,348.348,0.636,target,A0129,312,635.5,k,1,gk_55_11, 11,gk,55,1,kg,VOT
1,349998,349.998,0.538,target,A0129,314,537.5,p,1,bp_7_8, 11,bp,7,4,pb,VOT
1,351548,351.548,0.747,target,A0129,316,746.4,k,0,kp_31_7, 11,kp,31,5,pk,place
1,353298,353.298,0.578,target,A0129,318,577.5,b,0,pb_19_7, 11,pb,19,7,pb,VOT
1,354882,354.882,0.666,target,A0129,320,666.1,d,0,td_23_5, 11,td,23,5,td,VOT
1,356565,356.565,0.511,target,A0129,322,511.8,k,1,gk_61_8, 11,gk,61,4,kg,VOT
1,358081,358.081,0.5,target,A0129,324,500.1,t,1,dt_62_8, 11,dt,62,4,td,VOT
1,359598,359.598,0.751,target,A0129,326,751.5,t,1,td_58_4, 11,td,58,4,td,VOT
1,361365,361.365,0.509,target,A0129,328,509.8,p,1,pt_17_3, 11,pt,17,3,pt,place
1,370081,370.081,0.491,target,A0129,331,491.2,p,1,kp_64_8, 1,kp,64,4,pk,place
1,371581,371.581,0.559,target,A0129,333,559.1,k,1,kg_65_2, 1,kg,65,2,kg,VOT
1,373147,373.147,0.624,target,A0129,335,623.5,p,1,bp_38_10, 1,bp,38,2,pb,VOT
1,374781,374.781,0.515,target,A0129,337,515.0,k,0,pk_10_7, 1,pk,10,7,pk,place
1,376297,376.297,0.554,target,A0129,339,553.5,k,0,pk_13_11, 1,pk,13,11,pk,place
1,377864,377.864,0.589,target,A0129,341,588.8,g,0,kg_11_7, 1,kg,11,7,kg,VOT
1,379464,379.464,0.689,target,A0129,343,688.8,g,0,gk_11_1, 1,gk,11,11,kg,VOT
1,381164,381.164,0.515,target,A0129,345,514.8,k,0,pk_48_10, 1,pk,48,10,pk,place
1,382680,382.68,0.512,target,A0129,347,511.2,p,1,pk_33_1, 1,pk,33,1,pk,place
1,384197,384.197,0.957,target,A0129,349,957.4,t,0,tp_43_7, 1,tp,43,5,pt,place
1,386164,386.164,1.367,target,A0129,351,1367.8,p,1,pb_54_7, 1,pb,54,7,pb,VOT
