trigger,i_start,T,SOA,response,subject,order,RT,selection,targ_devs,item,block,options,stim_number,continuum,pair,amb_type
1,347422,347.422,1.072,target,A0182,280,1071.8,t,1,tk_14_2, 9,tk,14,2,tk,place
1,349506,349.506,1.157,target,A0182,282,1157.6,t,1,kt_40_6, 9,kt,40,6,tk,place
1,351672,351.672,1.184,target,A0182,284,1183.9,t,1,dt_21_10, 9,dt,21,2,td,VOT
1,353872,353.872,1.266,target,A0182,286,1265.9,g,0,gk_65_4, 9,gk,65,8,kg,VOT
1,356155,356.155,1.077,target,A0182,288,1076.7,p,1,kp_10_10, 9,kp,10,2,pk,place
1,358239,358.239,1.18,target,A0182,290,1180.2,p,1,pb_19_5, 9,pb,19,5,pb,VOT
1,360422,360.422,1.17,target,A0182,292,1170.0,k,0,tk_50_6, 9,tk,50,6,tk,place
1,362605,362.605,1.21,target,A0182,294,1209.6,p,1,bp_16_7, 9,bp,16,5,pb,VOT
1,364822,364.822,1.238,target,A0182,296,1237.9,k,0,kp_33_4, 9,kp,33,8,pk,place
1,367072,367.072,0.942,target,A0182,298,942.9,p,1,pt_17_1, 9,pt,17,1,pt,place
1,369021,369.021,1.336,target,A0182,300,1335.9,d,0,td_62_11, 9,td,62,11,td,VOT
1,371371,371.371,1.32,target,A0182,302,1320.0,d,0,td_28_6, 9,td,28,6,td,VOT
1,373705,373.705,1.067,target,A0182,304,1067.7,p,1,pt_70_2, 9,pt,70,2,pt,place
1,375788,375.788,1.117,target,A0182,306,1117.4,k,1,gk_11_9, 9,gk,11,3,kg,VOT
1,377921,377.921,1.142,target,A0182,308,1141.8,k,1,kg_55_4, 9,kg,55,4,kg,VOT
1,380071,380.071,1.391,target,A0182,310,1390.9,p,1,pt_44_4, 9,pt,44,4,pt,place
1,382471,382.471,1.289,target,A0182,312,1289.0,p,1,bp_38_7, 9,bp,38,5,pb,VOT
1,384771,384.771,1.236,target,A0182,314,1236.0,t,0,pt_52_11, 9,pt,52,11,pt,place
1,387021,387.021,1.296,target,A0182,316,1295.9,k,0,kp_31_5, 9,kp,31,7,pk,place
1,389321,389.321,1.026,target,A0182,318,1025.8,d,0,td_24_8, 9,td,24,8,td,VOT
1,391354,391.354,1.122,target,A0182,320,1121.6,p,1,kp_64_5, 9,kp,64,7,pk,place
1,393487,393.487,1.094,target,A0182,322,1094.3,t,0,tp_39_6, 9,tp,39,6,pt,place
1,395587,395.587,1.161,target,A0182,324,1161.3,p,1,pt_68_3, 9,pt,68,3,pt,place
1,397754,397.754,1.07,target,A0182,326,1070.6,k,0,kt_26_2, 9,kt,26,10,tk,place
1,399837,399.837,1.131,target,A0182,328,1131.3,p,1,bp_19_11, 9,bp,19,1,pb,VOT
1,421319,421.319,1.119,target,A0182,331,1119.0,t,1,dt_21_11, 10,dt,21,1,td,VOT
1,423453,423.453,1.044,target,A0182,333,1044.7,d,0,dt_24_4, 10,dt,24,8,td,VOT
1,425503,425.503,1.11,target,A0182,335,1110.6,k,0,pk_69_3, 10,pk,69,3,pk,place
1,427619,427.619,1.081,target,A0182,337,1080.9,t,1,tk_14_3, 10,tk,14,3,tk,place
1,429702,429.702,1.01,target,A0182,339,1009.5,t,1,tk_67_4, 10,tk,67,4,tk,place
1,431719,431.719,1.078,target,A0182,341,1077.9,p,1,pk_56_4, 10,pk,56,4,pk,place
1,433802,433.802,1.038,target,A0182,343,1037.7,k,0,kp_46_4, 10,kp,46,8,pk,place
1,435852,435.852,1.049,target,A0182,345,1048.5,p,1,pb_60_2, 10,pb,60,2,pb,VOT
1,437902,437.902,1.027,target,A0182,347,1026.6,t,1,dt_3_9, 10,dt,3,3,td,VOT
1,439935,439.935,1.094,target,A0182,349,1093.3,t,1,td_23_4, 10,td,23,4,td,VOT
1,442035,442.035,1.17,target,A0182,351,1169.2,k,1,gk_11_10, 10,gk,11,2,kg,VOT
1,444219,444.219,0.757,target,A0182,353,758.0,k,1,gk_61_7, 10,gk,61,5,kg,VOT
1,445985,445.985,1.125,target,A0182,355,1125.3,p,1,pt_68_4, 10,pt,68,4,pt,place
1,448118,448.118,1.06,target,A0182,357,1059.9,k,1,kg_55_5, 10,kg,55,5,kg,VOT
1,450185,450.185,1.009,target,A0182,359,1009.3,t,1,dt_58_9, 10,dt,58,3,td,VOT
1,452202,452.202,1.015,target,A0182,361,1015.7,t,1,dt_23_10, 10,dt,23,2,td,VOT
1,454235,454.235,0.959,target,A0182,363,959.3,p,1,tp_57_9, 10,tp,57,3,pt,place
1,456201,456.201,0.98,target,A0182,365,979.5,p,1,bp_16_8, 10,bp,16,4,pb,VOT
1,458185,458.185,1.339,target,A0182,367,1339.2,g,0,gk_51_1, 10,gk,51,11,kg,VOT
1,460535,460.535,1.016,target,A0182,369,1016.2,p,1,kp_32_11, 10,kp,32,1,pk,place
1,462568,462.568,1.062,target,A0182,371,1062.0,t,1,kt_20_6, 10,kt,20,6,tk,place
1,464634,464.634,1.048,target,A0182,373,1047.4,t,0,tp_8_6, 10,tp,8,6,pt,place
1,466684,466.684,0.894,target,A0182,375,893.3,t,0,tp_39_7, 10,tp,39,5,pt,place
1,468584,468.584,1.147,target,A0182,377,1146.3,k,0,kt_50_2, 10,kt,50,10,tk,place
1,470734,470.734,1.171,target,A0182,379,1171.2,d,0,td_28_7, 10,td,28,7,td,VOT
1,472917,472.917,1.155,target,A0182,381,1155.0,p,1,kp_49_8, 10,kp,49,4,pk,place
1,475084,475.084,0.899,target,A0182,383,899.3,p,1,bp_38_8, 10,bp,38,4,pb,VOT
1,477001,477.001,1.137,target,A0182,385,1137.6,p,1,pt_41_1, 10,pt,41,1,pt,place
1,479150,479.15,1.069,target,A0182,387,1068.7,b,0,pb_35_9, 10,pb,35,9,pb,VOT
1,481234,481.234,1.127,target,A0182,389,1127.3,t,1,td_21_5, 10,td,21,5,td,VOT
1,483367,483.367,1.023,target,A0182,391,1022.9,d,0,td_9_11, 10,td,9,11,td,VOT
1,485400,485.4,1.283,target,A0182,393,1282.6,t,1,td_62_1, 10,td,62,1,td,VOT
1,487700,487.7,1.18,target,A0182,395,1179.5,k,0,kp_31_6, 10,kp,31,6,pk,place
1,489883,489.883,1.041,target,A0182,397,1040.2,g,0,kg_27_8, 10,kg,27,8,kg,VOT
1,491933,491.933,1.151,target,A0182,399,1150.2,p,1,pb_34_4, 10,pb,34,4,pb,VOT
1,494100,494.1,0.978,target,A0182,401,977.7,k,0,pk_31_11, 10,pk,31,11,pk,place
1,496083,496.083,1.062,target,A0182,403,1062.3,p,1,kp_45_10, 10,kp,45,2,pk,place
1,498150,498.15,0.991,target,A0182,405,991.6,p,1,bp_60_8, 10,bp,60,4,pb,VOT
1,500150,500.15,1.119,target,A0182,407,1119.7,d,0,td_24_9, 10,td,24,9,td,VOT
1,502283,502.283,0.985,target,A0182,409,985.4,k,0,tk_15_8, 10,tk,15,8,tk,place
1,504283,504.283,1.059,target,A0182,411,1059.3,p,1,pt_57_4, 10,pt,57,4,pt,place
1,506350,506.35,0.819,target,A0182,413,819.5,t,0,pt_1_10, 10,pt,1,10,pt,place
1,508183,508.183,1.238,target,A0182,415,1238.3,b,0,bp_37_3, 10,bp,37,9,pb,VOT
1,510433,510.433,0.908,target,A0182,417,908.2,t,0,tp_5_2, 10,tp,5,10,pt,place
1,512349,512.349,1.029,target,A0182,419,1028.7,p,1,bp_29_7, 10,bp,29,5,pb,VOT
1,514382,514.382,1.145,target,A0182,421,1144.3,t,1,td_58_3, 10,td,58,3,td,VOT
1,516532,516.532,0.911,target,A0182,423,910.3,k,0,pk_10_5, 10,pk,10,5,pk,place
1,518449,518.449,0.969,target,A0182,425,968.6,k,0,kp_33_5, 10,kp,33,7,pk,place
1,520432,520.432,1.077,target,A0182,427,1077.2,p,1,bp_54_11, 10,bp,54,1,pb,VOT
1,522516,522.516,1.175,target,A0182,429,1176.0,b,0,bp_19_1, 10,bp,19,11,pb,VOT
1,524699,524.699,1.198,target,A0182,431,1198.5,p,1,tp_44_10, 10,tp,44,2,pt,place
1,526899,526.899,1.16,target,A0182,433,1160.5,b,0,pb_37_8, 10,pb,37,8,pb,VOT
1,529065,529.065,0.864,target,A0182,435,864.0,t,0,tp_1_4, 10,tp,1,8,pt,place
1,530932,530.932,1.178,target,A0182,437,1178.2,k,0,tk_50_7, 10,tk,50,7,tk,place
1,533115,533.115,1.149,target,A0182,439,1148.8,k,0,kp_48_3, 10,kp,48,9,pk,place
1,535282,535.282,1.21,target,A0182,441,1210.3,k,0,kt_26_3, 10,kt,26,9,tk,place
1,537498,537.498,1.016,target,A0182,443,1015.6,b,0,pb_19_6, 10,pb,19,6,pb,VOT
1,539532,539.532,0.639,target,A0182,445,639.2,p,1,pb_29_1, 10,pb,29,1,pb,VOT
1,541182,541.182,0.94,target,A0182,447,940.2,p,1,bp_36_9, 10,bp,36,3,pb,VOT
1,543131,543.131,1.332,target,A0182,449,1331.3,k,0,tk_26_8, 10,tk,26,8,tk,place
1,545465,545.465,1.099,target,A0182,451,1098.9,p,1,pt_52_1, 10,pt,52,1,pt,place
1,547581,547.581,1.333,target,A0182,453,1333.2,t,0,tp_41_6, 10,tp,41,6,pt,place
1,549931,549.931,1.284,target,A0182,455,1284.3,p,1,pk_45_4, 10,pk,45,4,pk,place
1,552231,552.231,0.964,target,A0182,457,964.3,g,0,gk_27_2, 10,gk,27,10,kg,VOT
1,554198,554.198,0.863,target,A0182,459,863.5,g,0,gk_65_5, 10,gk,65,7,kg,VOT
1,556064,556.064,0.963,target,A0182,461,963.0,k,0,kp_4_3, 10,kp,4,9,pk,place
1,558031,558.031,0.678,target,A0182,463,678.2,k,0,pk_32_5, 10,pk,32,5,pk,place
1,559714,559.714,1.122,target,A0182,465,1122.0,k,0,kt_15_3, 10,kt,15,9,tk,place
1,561847,561.847,0.931,target,A0182,467,930.7,p,1,pk_49_2, 10,pk,49,2,pk,place
1,563781,563.781,0.921,target,A0182,469,921.2,k,0,pk_33_10, 10,pk,33,10,pk,place
1,565714,565.714,0.808,target,A0182,471,807.9,t,1,dt_12_10, 10,dt,12,2,td,VOT
1,567530,567.53,0.978,target,A0182,473,977.2,p,1,pb_54_5, 10,pb,54,5,pb,VOT
1,569514,569.514,1.239,target,A0182,475,1238.9,k,1,kg_61_2, 10,kg,61,2,kg,VOT
1,571764,571.764,0.945,target,A0182,477,945.0,p,1,kp_10_11, 10,kp,10,1,pk,place
1,573713,573.713,0.948,target,A0182,479,948.0,t,1,dt_62_7, 10,dt,62,5,td,VOT
1,575663,575.663,1.0,target,A0182,481,999.9,k,0,kp_47_9, 10,kp,47,3,pk,place
1,577680,577.68,1.291,target,A0182,483,1291.3,p,1,bp_53_6, 10,bp,53,6,pb,VOT
1,579980,579.98,1.827,target,A0182,485,1827.2,t,0,pt_39_2, 10,pt,39,2,pt,place
1,582813,582.813,1.197,target,A0182,487,1197.0,g,0,kg_18_7, 10,kg,18,7,kg,VOT
1,585013,585.013,1.153,target,A0182,489,1152.9,k,0,kt_30_1, 10,kt,30,11,tk,place
1,587180,587.18,1.091,target,A0182,491,1091.3,t,0,tp_43_5, 10,tp,43,7,pt,place
1,589280,589.28,1.08,target,A0182,493,1080.2,k,0,kp_64_6, 10,kp,64,6,pk,place
1,591363,591.363,1.068,target,A0182,495,1068.0,b,0,pb_53_11, 10,pb,53,11,pb,VOT
1,593446,593.446,1.069,target,A0182,497,1068.6,t,0,pt_70_3, 10,pt,70,3,pt,place
1,595529,595.529,0.996,target,A0182,499,995.3,p,1,pb_38_2, 10,pb,38,2,pb,VOT
1,597529,597.529,1.128,target,A0182,501,1128.2,k,0,pk_25_3, 10,pk,25,3,pk,place
1,599663,599.663,1.056,target,A0182,503,1057.0,p,1,pb_16_2, 10,pb,16,2,pb,VOT
1,601729,601.729,0.956,target,A0182,505,956.3,k,0,kp_6_2, 10,kp,6,10,pk,place
1,603696,603.696,1.191,target,A0182,507,1191.5,p,1,pb_7_1, 10,pb,7,1,pb,VOT
1,605896,605.896,1.101,target,A0182,509,1101.5,g,0,kg_65_11, 10,kg,65,11,kg,VOT
1,608012,608.012,1.109,target,A0182,511,1109.0,t,1,td_12_4, 10,td,12,4,td,VOT
1,610129,610.129,1.078,target,A0182,513,1078.3,p,1,kp_56_10, 10,kp,56,2,pk,place
1,612212,612.212,1.267,target,A0182,515,1266.8,d,0,dt_59_3, 10,dt,59,9,td,VOT
1,614495,614.495,1.105,target,A0182,517,1104.6,t,1,dt_9_6, 10,dt,9,6,td,VOT
1,616612,616.612,1.056,target,A0182,519,1056.0,t,0,pt_42_6, 10,pt,42,6,pt,place
1,618678,618.678,0.999,target,A0182,521,998.3,b,0,bp_63_1, 10,bp,63,11,pb,VOT
1,620678,620.678,1.107,target,A0182,523,1106.4,p,1,pt_2_4, 10,pt,2,4,pt,place
1,622795,622.795,1.204,target,A0182,525,1203.6,k,0,pk_13_9, 10,pk,13,9,pk,place
1,625012,625.012,1.057,target,A0182,527,1057.9,k,0,tk_20_11, 10,tk,20,11,tk,place
1,627078,627.078,1.236,target,A0182,529,1236.3,p,1,pt_17_2, 10,pt,17,2,pt,place
1,629328,629.328,1.023,target,A0182,531,1023.3,k,0,tk_30_6, 10,tk,30,6,tk,place
1,631361,631.361,0.968,target,A0182,533,967.9,k,0,pk_64_11, 10,pk,64,11,pk,place
1,633345,633.345,1.026,target,A0182,535,1026.5,t,1,kt_14_9, 10,kt,14,3,tk,place
1,635378,635.378,1.022,target,A0182,537,1022.3,t,0,tp_17_7, 10,tp,17,5,pt,place
1,637411,637.411,0.973,target,A0182,539,972.9,k,1,kg_11_5, 10,kg,11,5,kg,VOT
1,639394,639.394,0.981,target,A0182,541,980.6,p,1,pb_36_3, 10,pb,36,3,pb,VOT
1,641378,641.378,1.011,target,A0182,543,1011.3,p,1,tp_68_9, 10,tp,68,3,pt,place
1,643394,643.394,1.152,target,A0182,545,1151.6,t,1,kt_67_10, 10,kt,67,2,tk,place
1,645561,645.561,1.044,target,A0182,547,1044.0,p,1,pt_8_1, 10,pt,8,1,pt,place
1,647611,647.611,1.07,target,A0182,549,1070.0,p,1,tp_42_11, 10,tp,42,1,pt,place
1,649694,649.694,0.974,target,A0182,551,974.7,k,0,pk_47_3, 10,pk,47,3,pk,place
1,651677,651.677,0.776,target,A0182,553,776.3,k,0,kp_13_4, 10,kp,13,8,pk,place
1,653460,653.46,1.115,target,A0182,555,1115.0,k,0,kp_22_5, 10,kp,22,7,pk,place
1,655577,655.577,0.947,target,A0182,557,947.2,t,1,td_3_3, 10,td,3,3,td,VOT
1,657527,657.527,0.976,target,A0182,559,976.2,k,0,pk_22_10, 10,pk,22,10,pk,place
1,659510,659.51,0.732,target,A0182,561,731.9,t,0,tp_2_9, 10,tp,2,3,pt,place
1,661243,661.243,0.797,target,A0182,563,796.5,t,1,tk_40_1, 10,tk,40,1,tk,place
1,663043,663.043,0.963,target,A0182,565,962.5,p,1,bp_7_7, 10,bp,7,5,pb,VOT
1,665010,665.01,0.906,target,A0182,567,905.9,p,1,kp_25_9, 10,kp,25,3,pk,place
1,666927,666.927,0.98,target,A0182,569,980.2,g,0,kg_51_7, 10,kg,51,7,kg,VOT
1,668910,668.91,0.676,target,A0182,571,675.9,d,0,dt_28_2, 10,dt,28,10,td,VOT
1,670593,670.593,1.077,target,A0182,573,1076.5,p,1,pb_63_6, 10,pb,63,6,pb,VOT
1,672676,672.676,1.123,target,A0182,575,1122.2,t,0,pt_43_11, 10,pt,43,11,pt,place
1,674810,674.81,0.961,target,A0182,577,961.9,p,1,tp_70_8, 10,tp,70,4,pt,place
1,676776,676.776,1.281,target,A0182,579,1281.8,t,0,pt_5_8, 10,pt,5,8,pt,place
