trigger,i_start,T,SOA,response,subject,order,RT,selection,targ_devs,item,block,options,stim_number,continuum,pair,amb_type
1,95379,95.379,0.986,target,A0186,50,987.0,p,1,bp_53_11, 4,bp,53,1,pb,VOT
1,97378,97.378,1.353,target,A0186,52,1352.8,b,0,pb_16_7, 4,pb,16,7,pb,VOT
1,99745,99.745,1.225,target,A0186,54,1225.2,p,1,kp_48_8, 4,kp,48,4,pk,place
1,101978,101.978,0.99,target,A0186,56,989.8,t,1,td_59_2, 4,td,59,2,td,VOT
1,103978,103.978,1.358,target,A0186,58,1357.9,k,1,kg_61_7, 4,kg,61,7,kg,VOT
1,106345,106.345,1.154,target,A0186,60,1154.2,p,1,pt_52_6, 4,pt,52,6,pt,place
1,108511,108.511,0.986,target,A0186,62,985.6,d,0,td_23_9, 4,td,23,9,td,VOT
1,110511,110.511,1.372,target,A0186,64,1371.6,k,1,gk_51_6, 4,gk,51,6,kg,VOT
1,112894,112.894,0.926,target,A0186,66,925.3,p,1,pk_4_2, 4,pk,4,2,pk,place
1,114828,114.828,0.744,target,A0186,68,743.9,p,1,kp_4_8, 4,kp,4,4,pk,place
1,116578,116.578,0.863,target,A0186,70,862.8,p,1,pk_13_3, 4,pk,13,3,pk,place
1,118444,118.444,0.957,target,A0186,72,956.3,k,0,kp_31_11, 4,kp,31,1,pk,place
1,120411,120.411,0.833,target,A0186,74,833.6,b,0,pb_7_6, 4,pb,7,6,pb,VOT
1,122261,122.261,0.797,target,A0186,76,797.7,k,0,tk_67_9, 4,tk,67,9,tk,place
1,124061,124.061,0.788,target,A0186,78,788.7,t,1,td_28_1, 4,td,28,1,td,VOT
1,125861,125.861,0.734,target,A0186,80,734.6,k,1,kg_18_1, 4,kg,18,1,kg,VOT
1,127611,127.611,0.687,target,A0186,82,687.7,d,0,td_3_8, 4,td,3,8,td,VOT
1,129311,129.311,0.717,target,A0186,84,717.6,p,1,tp_5_7, 4,tp,5,5,pt,place
1,131044,131.044,0.915,target,A0186,86,915.3,p,1,pk_33_4, 4,pk,33,4,pk,place
1,132960,132.96,0.984,target,A0186,88,983.6,b,0,pb_54_10, 4,pb,54,10,pb,VOT
1,134960,134.96,1.337,target,A0186,90,1336.5,k,1,kg_55_10, 4,kg,55,10,kg,VOT
1,137310,137.31,0.697,target,A0186,92,696.7,k,0,pk_32_10, 4,pk,32,10,pk,place
1,139010,139.01,0.813,target,A0186,94,812.7,k,1,kg_51_1, 4,kg,51,1,kg,VOT
1,140827,140.827,1.151,target,A0186,96,1151.0,t,1,td_12_9, 4,td,12,9,td,VOT
1,142993,142.993,0.894,target,A0186,98,893.3,k,0,pk_56_9, 4,pk,56,9,pk,place
1,144893,144.893,1.09,target,A0186,100,1090.3,p,1,pk_46_3, 4,pk,46,3,pk,place
1,146993,146.993,1.204,target,A0186,102,1204.2,d,0,dt_58_3, 4,dt,58,9,td,VOT
1,149210,149.21,1.228,target,A0186,104,1228.5,b,0,bp_16_2, 4,bp,16,10,pb,VOT
1,151443,151.443,0.933,target,A0186,106,933.2,t,0,tp_44_4, 4,tp,44,8,pt,place
1,153393,153.393,1.561,target,A0186,108,1561.3,p,1,pb_29_6, 4,pb,29,6,pb,VOT
1,155959,155.959,1.023,target,A0186,110,1022.7,p,1,pk_48_2, 4,pk,48,2,pk,place
1,157993,157.993,1.118,target,A0186,112,1118.3,t,1,dt_59_8, 4,dt,59,4,td,VOT
1,160126,160.126,0.909,target,A0186,114,908.8,t,0,pt_68_9, 4,pt,68,9,pt,place
1,162043,162.043,0.986,target,A0186,116,986.2,g,0,gk_66_4, 4,gk,66,8,kg,VOT
1,164042,164.042,1.102,target,A0186,118,1101.3,t,0,pt_70_8, 4,pt,70,8,pt,place
1,166159,166.159,1.239,target,A0186,120,1238.5,t,0,pt_41_6, 4,pt,41,6,pt,place
1,168409,168.409,1.044,target,A0186,122,1043.6,k,0,pk_69_8, 4,pk,69,8,pk,place
1,170459,170.459,0.962,target,A0186,124,962.7,g,0,kg_66_10, 4,kg,66,10,kg,VOT
1,172426,172.426,1.354,target,A0186,126,1354.9,d,0,td_62_6, 4,td,62,6,td,VOT
1,174792,174.792,0.711,target,A0186,128,711.3,k,1,kg_65_5, 4,kg,65,5,kg,VOT
1,176509,176.509,0.933,target,A0186,130,933.5,t,0,tp_68_3, 4,tp,68,9,pt,place
1,178459,178.459,1.28,target,A0186,132,1280.5,p,1,bp_38_2, 4,bp,38,10,pb,VOT
1,180742,180.742,1.205,target,A0186,134,1205.2,p,1,pt_39_7, 4,pt,39,7,pt,place
1,182958,182.958,0.969,target,A0186,136,968.6,p,1,pb_38_7, 4,pb,38,7,pb,VOT
1,184942,184.942,0.958,target,A0186,138,958.2,p,1,kp_64_11, 4,kp,64,1,pk,place
1,186908,186.908,1.023,target,A0186,140,1022.7,p,1,tp_8_11, 4,tp,8,1,pt,place
1,188941,188.941,0.908,target,A0186,142,907.3,k,0,pk_47_8, 4,pk,47,8,pk,place
1,190858,190.858,1.085,target,A0186,144,1084.6,t,1,dt_24_9, 4,dt,24,3,td,VOT
1,192958,192.958,1.067,target,A0186,146,1066.6,t,0,pt_1_4, 4,pt,1,4,pt,place
1,195041,195.041,1.2,target,A0186,148,1200.3,t,0,pt_2_9, 4,pt,2,9,pt,place
1,197258,197.258,0.871,target,A0186,150,871.7,t,1,kt_20_11, 4,kt,20,1,tk,place
1,199141,199.141,1.056,target,A0186,152,1056.3,k,0,pk_10_10, 4,pk,10,10,pk,place
1,201208,201.208,1.256,target,A0186,154,1256.7,k,0,kp_10_5, 4,kp,10,7,pk,place
1,203474,203.474,1.549,target,A0186,156,1548.9,p,1,bp_19_6, 4,bp,19,6,pb,VOT
1,206041,206.041,1.214,target,A0186,158,1214.3,k,1,kg_27_2, 4,kg,27,2,kg,VOT
1,208257,208.257,1.236,target,A0186,160,1235.5,p,1,kp_13_9, 4,kp,13,3,pk,place
1,210507,210.507,1.046,target,A0186,162,1045.6,b,0,bp_29_1, 4,bp,29,11,pb,VOT
1,212557,212.557,0.923,target,A0186,164,922.6,k,1,gk_65_10, 4,gk,65,2,kg,VOT
1,214491,214.491,1.057,target,A0186,166,1057.2,t,1,td_24_3, 4,td,24,3,td,VOT
1,216557,216.557,0.935,target,A0186,168,934.5,p,1,kp_22_10, 4,kp,22,2,pk,place
1,218507,218.507,1.087,target,A0186,170,1086.5,t,1,td_9_5, 4,td,9,5,td,VOT
