trigger,i_start,T,SOA,response,subject,order,RT,selection,targ_devs,item,block,options,stim_number,continuum,pair,amb_type
1,82204,82.204,0.82,target,A0078,50,819.7,t,1,dt_23_7, 7,dt,23,5,td,VOT
1,84038,84.038,0.57,target,A0078,52,570.4,t,0,tp_52_3, 7,tp,52,9,pt,place
1,85621,85.621,0.489,target,A0078,54,489.0,t,0,pt_43_8, 7,pt,43,8,pt,place
1,87121,87.121,0.682,target,A0078,56,681.9,b,0,pb_36_11, 7,pb,36,11,pb,VOT
1,88804,88.804,0.634,target,A0078,58,633.6,t,1,kt_67_7, 7,kt,67,5,tk,place
1,90454,90.454,0.52,target,A0078,60,519.7,g,0,kg_61_10, 7,kg,61,10,kg,VOT
1,91987,91.987,0.634,target,A0078,62,633.3,k,0,pk_47_11, 7,pk,47,11,pk,place
1,93637,93.637,1.034,target,A0078,64,1033.4,p,1,pb_60_10, 7,pb,60,10,pb,VOT
1,95687,95.687,0.755,target,A0078,66,754.4,k,1,kg_55_2, 7,kg,55,2,kg,VOT
1,97454,97.454,0.663,target,A0078,68,663.6,b,0,pb_16_10, 7,pb,16,10,pb,VOT
1,99120,99.12,0.661,target,A0078,70,661.0,b,0,bp_16_5, 7,bp,16,7,pb,VOT
1,100787,100.787,0.668,target,A0078,72,668.3,g,0,gk_65_2, 7,gk,65,10,kg,VOT
1,102470,102.47,0.536,target,A0078,74,536.0,t,1,tk_67_1, 7,tk,67,1,tk,place
1,104020,104.02,0.573,target,A0078,76,573.0,t,0,tp_41_3, 7,tp,41,9,pt,place
1,105604,105.604,0.562,target,A0078,78,562.7,t,0,tp_8_3, 7,tp,8,9,pt,place
1,107170,107.17,0.425,target,A0078,80,425.0,k,0,pk_25_11, 7,pk,25,11,pk,place
1,108603,108.603,0.909,target,A0078,82,908.6,b,0,bp_36_6, 7,bp,36,6,pb,VOT
1,110520,110.52,0.507,target,A0078,84,507.0,p,1,bp_34_7, 7,bp,34,5,pb,VOT
1,112037,112.037,0.871,target,A0078,86,871.3,t,1,dt_28_10, 7,dt,28,2,td,VOT
1,113920,113.92,0.499,target,A0078,88,498.9,k,0,pk_33_7, 7,pk,33,7,pk,place
1,115436,115.436,0.497,target,A0078,90,496.4,p,1,bp_63_9, 7,bp,63,3,pb,VOT
1,116936,116.936,0.931,target,A0078,92,930.3,d,0,dt_58_6, 7,dt,58,6,td,VOT
1,118870,118.87,0.528,target,A0078,94,528.0,p,1,pk_64_8, 7,pk,64,8,pk,place
1,120403,120.403,1.817,target,A0078,96,1817.7,p,1,kp_49_5, 7,kp,49,7,pk,place
1,123236,123.236,0.642,target,A0078,98,642.4,t,1,kt_50_10, 7,kt,50,2,tk,place
1,124886,124.886,0.469,target,A0078,100,469.4,t,0,pt_70_11, 7,pt,70,11,pt,place
1,126369,126.369,0.525,target,A0078,102,525.1,t,1,tk_26_5, 7,tk,26,5,tk,place
1,127903,127.903,0.47,target,A0078,104,470.6,t,0,pt_8_9, 7,pt,8,9,pt,place
1,129386,129.386,1.725,target,A0078,106,1725.3,p,1,pt_57_1, 7,pt,57,1,pt,place
1,132119,132.119,0.499,target,A0078,108,499.0,t,1,kt_26_11, 7,kt,26,1,tk,place
1,133636,133.636,0.478,target,A0078,110,478.4,k,0,kp_31_3, 7,kp,31,9,pk,place
1,135119,135.119,0.506,target,A0078,112,506.1,t,0,tp_43_2, 7,tp,43,10,pt,place
1,136636,136.636,0.778,target,A0078,114,778.3,p,1,pb_34_1, 7,pb,34,1,pb,VOT
1,138419,138.419,0.427,target,A0078,116,427.0,p,1,pk_45_1, 7,pk,45,1,pk,place
1,139852,139.852,0.512,target,A0078,118,511.7,p,1,pk_32_2, 7,pk,32,2,pk,place
1,141369,141.369,0.492,target,A0078,120,492.0,t,1,tk_15_5, 7,tk,15,5,tk,place
1,142869,142.869,0.388,target,A0078,122,388.0,t,1,kt_15_11, 7,kt,15,1,tk,place
1,144269,144.269,0.703,target,A0078,124,702.9,p,1,bp_19_9, 7,bp,19,3,pb,VOT
1,145985,145.985,0.408,target,A0078,126,408.3,t,0,tp_17_4, 7,tp,17,8,pt,place
1,147402,147.402,0.454,target,A0078,128,454.6,d,0,td_62_9, 7,td,62,9,td,VOT
1,148868,148.868,0.579,target,A0078,130,579.0,k,0,kp_33_2, 7,kp,33,10,pk,place
1,150452,150.452,0.694,target,A0078,132,694.7,k,0,pk_31_8, 7,pk,31,8,pk,place
1,152152,152.152,0.533,target,A0078,134,533.6,p,1,pb_63_3, 7,pb,63,3,pb,VOT
1,153702,153.702,0.826,target,A0078,136,826.6,p,1,pk_10_2, 7,pk,10,2,pk,place
1,155535,155.535,0.598,target,A0078,138,598.3,t,0,tp_44_7, 7,tp,44,5,pt,place
1,157135,157.135,0.61,target,A0078,140,610.3,k,1,gk_51_9, 7,gk,51,3,kg,VOT
