trigger,i_start,T,SOA,response,subject,order,RT,selection,targ_devs,item,block,options,stim_number,continuum,pair,amb_type
1,102403,102.403,0.666,target,A0185,50,666.4,p,1,pk_31_2, 1,pk,31,2,pk,place
1,104086,104.086,0.781,target,A0185,52,781.2,k,0,kp_56_1, 1,kp,56,11,pk,place
1,105869,105.869,0.693,target,A0185,54,692.8,t,0,pt_57_6, 1,pt,57,6,pt,place
1,107569,107.569,0.696,target,A0185,56,695.9,k,0,pk_13_11, 1,pk,13,11,pk,place
1,109269,109.269,0.625,target,A0185,58,624.8,t,1,tk_67_6, 1,tk,67,6,tk,place
1,110902,110.902,0.704,target,A0185,60,703.6,k,1,gk_65_7, 1,gk,65,5,kg,VOT
1,112619,112.619,1.403,target,A0185,62,1402.9,t,1,dt_3_11, 1,dt,3,1,td,VOT
1,115035,115.035,0.876,target,A0185,64,875.1,p,1,pt_44_7, 1,pt,44,7,pt,place
1,116919,116.919,1.023,target,A0185,66,1022.9,p,1,pt_8_3, 1,pt,8,3,pt,place
1,118952,118.952,0.793,target,A0185,68,792.5,t,1,td_62_3, 1,td,62,3,td,VOT
1,120752,120.752,0.648,target,A0185,70,648.4,d,0,td_59_10, 1,td,59,10,td,VOT
1,122402,122.402,0.613,target,A0185,72,613.6,t,0,pt_2_6, 1,pt,2,6,pt,place
1,124018,124.018,0.691,target,A0185,74,690.8,t,1,kt_20_8, 1,kt,20,4,tk,place
1,125718,125.718,0.598,target,A0185,76,598.0,t,1,kt_40_9, 1,kt,40,3,tk,place
1,127318,127.318,0.788,target,A0185,78,787.9,t,0,tp_42_2, 1,tp,42,10,pt,place
1,129118,129.118,0.631,target,A0185,80,630.8,p,1,kp_64_8, 1,kp,64,4,pk,place
1,130752,130.752,0.694,target,A0185,82,694.6,t,0,pt_5_10, 1,pt,5,10,pt,place
1,132452,132.452,0.734,target,A0185,84,734.5,b,0,bp_34_1, 1,bp,34,11,pb,VOT
1,134201,134.201,0.653,target,A0185,86,652.4,p,1,kp_69_11, 1,kp,69,1,pk,place
1,135868,135.868,1.185,target,A0185,88,1184.9,p,1,pt_70_5, 1,pt,70,5,pt,place
1,138068,138.068,1.61,target,A0185,90,1609.9,k,0,pk_6_9, 1,pk,6,9,pk,place
1,140685,140.685,0.803,target,A0185,92,803.2,t,1,dt_62_9, 1,dt,62,3,td,VOT
1,142501,142.501,1.113,target,A0185,94,1112.5,p,1,pt_17_4, 1,pt,17,4,pt,place
1,144618,144.618,1.673,target,A0185,96,1673.9,t,0,pt_43_2, 1,pt,43,2,pt,place
1,147301,147.301,0.876,target,A0185,98,876.5,p,1,pt_39_4, 1,pt,39,4,pt,place
1,149184,149.184,0.913,target,A0185,100,913.1,t,1,td_21_7, 1,td,21,7,td,VOT
1,151101,151.101,0.741,target,A0185,102,741.6,p,1,pk_25_5, 1,pk,25,5,pk,place
1,152851,152.851,0.575,target,A0185,104,575.5,t,1,tk_40_3, 1,tk,40,3,tk,place
1,154434,154.434,1.166,target,A0185,106,1166.2,g,0,gk_66_1, 1,gk,66,11,kg,VOT
