trigger,i_start,T,SOA,response,subject,order,RT,selection,targ_devs,item,block,options,stim_number,continuum,pair,amb_type
1,138146,138.146,0.692,target,A0169,50,691.5,t,0,pt_1_10, 10,pt,1,10,pt,place
1,139846,139.846,0.659,target,A0169,52,658.3,p,1,bp_53_6, 10,bp,53,6,pb,VOT
1,141513,141.513,0.815,target,A0169,54,814.8,p,1,pt_41_1, 10,pt,41,1,pt,place
1,143329,143.329,1.191,target,A0169,56,1191.1,t,0,tp_8_6, 10,tp,8,6,pt,place
1,145529,145.529,0.777,target,A0169,58,777.2,p,1,bp_38_8, 10,bp,38,4,pb,VOT
1,147313,147.313,1.019,target,A0169,60,1019.7,p,1,bp_54_11, 10,bp,54,1,pb,VOT
1,149346,149.346,0.914,target,A0169,62,914.5,b,0,pb_37_8, 10,pb,37,8,pb,VOT
1,151262,151.262,0.618,target,A0169,64,617.7,k,0,kp_6_2, 10,kp,6,10,pk,place
1,152896,152.896,0.774,target,A0169,66,774.4,b,0,pb_35_9, 10,pb,35,9,pb,VOT
1,154679,154.679,0.73,target,A0169,68,730.2,t,1,dt_23_10, 10,dt,23,2,td,VOT
1,156412,156.412,0.815,target,A0169,70,814.8,g,0,gk_51_1, 10,gk,51,11,kg,VOT
1,158229,158.229,0.648,target,A0169,72,648.1,p,1,bp_34_10, 10,bp,34,2,pb,VOT
1,159879,159.879,0.65,target,A0169,74,650.1,p,1,pt_57_4, 10,pt,57,4,pt,place
1,161545,161.545,1.495,target,A0169,76,1494.5,t,1,td_21_5, 10,td,21,5,td,VOT
1,164045,164.045,0.685,target,A0169,78,684.4,p,1,tp_44_10, 10,tp,44,2,pt,place
1,165745,165.745,0.618,target,A0169,80,617.5,p,1,bp_29_7, 10,bp,29,5,pb,VOT
1,167378,167.378,0.76,target,A0169,82,759.2,p,1,kp_25_9, 10,kp,25,3,pk,place
1,169145,169.145,0.805,target,A0169,84,805.4,b,0,bp_19_1, 10,bp,19,11,pb,VOT
1,170962,170.962,1.308,target,A0169,86,1308.8,g,0,kg_55_5, 10,kg,55,5,kg,VOT
1,173278,173.278,0.7,target,A0169,88,700.0,p,1,pk_69_3, 10,pk,69,3,pk,place
1,174995,174.995,0.804,target,A0169,90,804.4,b,0,pb_19_6, 10,pb,19,6,pb,VOT
1,176811,176.811,0.97,target,A0169,92,969.8,k,0,kp_4_3, 10,kp,4,9,pk,place
1,178795,178.795,0.755,target,A0169,94,755.5,p,1,pb_34_4, 10,pb,34,4,pb,VOT
1,180561,180.561,0.58,target,A0169,96,579.7,t,1,kt_40_7, 10,kt,40,5,tk,place
1,182145,182.145,0.771,target,A0169,98,771.5,g,0,kg_66_5, 10,kg,66,5,kg,VOT
1,183928,183.928,1.412,target,A0169,100,1412.2,b,0,bp_35_4, 10,bp,35,8,pb,VOT
1,186344,186.344,0.773,target,A0169,102,772.5,t,1,dt_62_7, 10,dt,62,5,td,VOT
1,188128,188.128,1.121,target,A0169,104,1121.1,k,1,gk_61_7, 10,gk,61,5,kg,VOT
1,190261,190.261,0.708,target,A0169,106,707.8,t,1,kt_67_10, 10,kt,67,2,tk,place
1,191978,191.978,1.101,target,A0169,108,1101.2,k,0,tk_20_11, 10,tk,20,11,tk,place
1,194094,194.094,1.093,target,A0169,110,1092.4,t,0,tp_68_9, 10,tp,68,3,pt,place
1,196194,196.194,1.413,target,A0169,112,1413.4,t,0,pt_2_4, 10,pt,2,4,pt,place
1,198611,198.611,0.825,target,A0169,114,825.9,k,0,pk_48_8, 10,pk,48,8,pk,place
1,200444,200.444,0.806,target,A0169,116,806.3,b,0,bp_37_3, 10,bp,37,9,pb,VOT
1,202260,202.26,0.861,target,A0169,118,860.8,p,1,pk_45_4, 10,pk,45,4,pk,place
1,204127,204.127,0.728,target,A0169,120,728.2,g,0,gk_18_1, 10,gk,18,11,kg,VOT
1,205860,205.86,0.625,target,A0169,122,624.7,t,1,tk_14_3, 10,tk,14,3,tk,place
1,207494,207.494,0.719,target,A0169,124,719.4,t,1,td_23_4, 10,td,23,4,td,VOT
1,209227,209.227,0.842,target,A0169,126,842.0,t,0,pt_42_6, 10,pt,42,6,pt,place
1,211077,211.077,0.734,target,A0169,128,734.2,d,0,dt_24_4, 10,dt,24,8,td,VOT
1,212827,212.827,0.948,target,A0169,130,948.1,g,0,kg_65_11, 10,kg,65,11,kg,VOT
1,214777,214.777,0.884,target,A0169,132,884.0,k,0,pk_25_3, 10,pk,25,3,pk,place
1,216677,216.677,0.944,target,A0169,134,944.1,t,1,dt_3_9, 10,dt,3,3,td,VOT
1,218626,218.626,0.829,target,A0169,136,828.1,k,0,pk_32_5, 10,pk,32,5,pk,place
1,220460,220.46,0.623,target,A0169,138,622.8,k,0,tk_15_8, 10,tk,15,8,tk,place
1,222093,222.093,0.566,target,A0169,140,566.4,p,1,bp_60_8, 10,bp,60,4,pb,VOT
1,223676,223.676,0.558,target,A0169,142,558.0,k,0,kp_31_6, 10,kp,31,6,pk,place
1,225243,225.243,0.807,target,A0169,144,807.4,t,0,tp_2_9, 10,tp,2,3,pt,place
1,227060,227.06,2.106,target,A0169,146,2106.8,p,1,pb_16_2, 10,pb,16,2,pb,VOT
1,230176,230.176,0.787,target,A0169,148,787.1,p,1,kp_32_11, 10,kp,32,1,pk,place
1,231976,231.976,0.847,target,A0169,150,847.1,k,0,pk_4_8, 10,pk,4,8,pk,place
1,233826,233.826,0.564,target,A0169,152,564.2,t,1,dt_12_10, 10,dt,12,2,td,VOT
1,235393,235.393,0.678,target,A0169,154,678.4,g,0,kg_27_8, 10,kg,27,8,kg,VOT
1,237076,237.076,0.818,target,A0169,156,818.2,p,1,pb_54_5, 10,pb,54,5,pb,VOT
1,238909,238.909,0.76,target,A0169,158,759.8,k,0,kp_47_9, 10,kp,47,3,pk,place
1,240676,240.676,0.588,target,A0169,160,588.0,k,0,pk_10_5, 10,pk,10,5,pk,place
1,242276,242.276,0.543,target,A0169,162,543.1,t,0,tp_5_2, 10,tp,5,10,pt,place
1,243826,243.826,0.607,target,A0169,164,607.1,k,1,kg_11_5, 10,kg,11,5,kg,VOT
1,245442,245.442,0.69,target,A0169,166,689.3,b,0,pb_53_11, 10,pb,53,11,pb,VOT
1,247142,247.142,0.814,target,A0169,168,814.4,k,0,kt_26_3, 10,kt,26,9,tk,place
1,248959,248.959,0.782,target,A0169,170,782.8,p,1,pk_47_3, 10,pk,47,3,pk,place
1,250759,250.759,1.247,target,A0169,172,1247.7,g,0,kg_61_2, 10,kg,61,2,kg,VOT
1,253009,253.009,0.653,target,A0169,174,653.8,t,0,tp_41_6, 10,tp,41,6,pt,place
1,254675,254.675,1.976,target,A0169,176,1976.1,p,1,pb_29_1, 10,pb,29,1,pb,VOT
1,257658,257.658,0.671,target,A0169,178,670.8,t,1,dt_21_11, 10,dt,21,1,td,VOT
1,259342,259.342,0.576,target,A0169,180,576.4,t,1,dt_9_6, 10,dt,9,6,td,VOT
1,260925,260.925,0.711,target,A0169,182,711.1,t,1,tk_67_4, 10,tk,67,4,tk,place
1,262641,262.641,0.64,target,A0169,184,639.5,t,0,tp_39_7, 10,tp,39,5,pt,place
1,264291,264.291,1.087,target,A0169,186,1086.5,p,1,pb_38_2, 10,pb,38,2,pb,VOT
1,266391,266.391,0.683,target,A0169,188,682.5,k,0,kt_50_2, 10,kt,50,10,tk,place
1,268091,268.091,0.909,target,A0169,190,908.3,t,1,tk_40_1, 10,tk,40,1,tk,place
1,270008,270.008,0.846,target,A0169,192,845.8,p,1,bp_63_1, 10,bp,63,11,pb,VOT
1,271858,271.858,0.717,target,A0169,194,716.8,k,1,gk_66_10, 10,gk,66,2,kg,VOT
1,273591,273.591,0.68,target,A0169,196,680.4,k,0,pk_33_10, 10,pk,33,10,pk,place
1,275274,275.274,0.687,target,A0169,198,687.1,t,0,tp_1_4, 10,tp,1,8,pt,place
1,276974,276.974,0.981,target,A0169,200,981.1,d,0,td_3_3, 10,td,3,3,td,VOT
1,278958,278.958,0.587,target,A0169,202,587.7,p,1,bp_7_7, 10,bp,7,5,pb,VOT
1,280558,280.558,0.655,target,A0169,204,655.8,k,0,kt_30_1, 10,kt,30,11,tk,place
1,282224,282.224,0.648,target,A0169,206,648.0,p,1,pt_52_1, 10,pt,52,1,pt,place
1,283874,283.874,0.604,target,A0169,208,604.0,k,0,kt_15_3, 10,kt,15,9,tk,place
1,285491,285.491,0.805,target,A0169,210,805.5,k,0,pk_31_11, 10,pk,31,11,pk,place
1,287307,287.307,0.89,target,A0169,212,889.7,p,1,pt_70_3, 10,pt,70,3,pt,place
1,289207,289.207,0.911,target,A0169,214,910.9,d,0,td_28_7, 10,td,28,7,td,VOT
1,291124,291.124,0.888,target,A0169,216,888.1,p,1,pk_49_2, 10,pk,49,2,pk,place
1,293024,293.024,0.591,target,A0169,218,591.0,p,1,pk_56_4, 10,pk,56,4,pk,place
1,294624,294.624,0.665,target,A0169,220,665.1,k,0,pk_46_9, 10,pk,46,9,pk,place
1,296290,296.29,0.67,target,A0169,222,669.4,k,0,kp_33_5, 10,kp,33,7,pk,place
1,297973,297.973,0.671,target,A0169,224,670.0,d,0,td_59_8, 10,td,59,8,td,VOT
1,299657,299.657,0.494,target,A0169,226,494.8,k,0,tk_26_8, 10,tk,26,8,tk,place
1,301157,301.157,0.694,target,A0169,228,694.7,p,1,pb_60_2, 10,pb,60,2,pb,VOT
1,302857,302.857,0.582,target,A0169,230,582.8,p,1,kp_45_10, 10,kp,45,2,pk,place
1,304457,304.457,0.694,target,A0169,232,694.8,k,0,tk_30_6, 10,tk,30,6,tk,place
1,306156,306.156,0.484,target,A0169,234,483.8,p,1,tp_70_8, 10,tp,70,4,pt,place
1,307656,307.656,0.888,target,A0169,236,887.7,t,0,pt_5_8, 10,pt,5,8,pt,place
1,309556,309.556,0.539,target,A0169,238,538.7,p,1,bp_36_9, 10,bp,36,3,pb,VOT
1,311106,311.106,0.554,target,A0169,240,553.8,t,1,dt_58_9, 10,dt,58,3,td,VOT
1,312673,312.673,0.577,target,A0169,242,577.1,t,1,kt_14_9, 10,kt,14,3,tk,place
1,314256,314.256,0.684,target,A0169,244,683.7,p,1,pb_7_1, 10,pb,7,1,pb,VOT
1,315956,315.956,0.74,target,A0169,246,739.8,k,0,kp_22_5, 10,kp,22,7,pk,place
1,317706,317.706,0.625,target,A0169,248,624.8,d,0,dt_28_2, 10,dt,28,10,td,VOT
1,319339,319.339,0.582,target,A0169,250,581.4,k,0,kp_49_8, 10,kp,49,4,pk,place
1,320923,320.923,0.633,target,A0169,252,633.0,k,0,pk_64_11, 10,pk,64,11,pk,place
1,322573,322.573,0.593,target,A0169,254,593.1,t,1,td_62_1, 10,td,62,1,td,VOT
1,324172,324.172,0.649,target,A0169,256,648.1,d,0,td_9_11, 10,td,9,11,td,VOT
1,325822,325.822,0.723,target,A0169,258,723.1,p,1,bp_16_8, 10,bp,16,4,pb,VOT
1,327556,327.556,0.522,target,A0169,260,522.9,p,1,pb_63_6, 10,pb,63,6,pb,VOT
1,329089,329.089,0.819,target,A0169,262,819.4,k,0,kp_64_6, 10,kp,64,6,pk,place
1,330922,330.922,0.55,target,A0169,264,550.2,p,1,tp_57_9, 10,tp,57,3,pt,place
1,332489,332.489,1.021,target,A0169,266,1021.4,k,1,kg_51_7, 10,kg,51,7,kg,VOT
1,334522,334.522,0.585,target,A0169,268,585.2,k,0,kp_48_3, 10,kp,48,9,pk,place
1,336122,336.122,0.594,target,A0169,270,594.0,t,0,pt_44_5, 10,pt,44,5,pt,place
1,337722,337.722,0.725,target,A0169,272,725.1,k,0,pk_13_9, 10,pk,13,9,pk,place
