trigger,i_start,T,SOA,response,subject,order,RT,selection,targ_devs,item,block,options,stim_number,continuum,pair,amb_type
1,96963,96.963,1.668,target,A0142,50,1668.1,t,0,pt_1_2, 2,pt,1,2,pt,place
1,99647,99.647,2.168,target,A0142,52,2168.8,p,1,pb_35_1, 2,pb,35,1,pb,VOT
1,102830,102.83,1.549,target,A0142,54,1549.5,p,1,pk_31_3, 2,pk,31,3,pk,place
1,105396,105.396,1.665,target,A0142,56,1664.8,g,0,gk_18_4, 2,gk,18,8,kg,VOT
1,108063,108.063,2.13,target,A0142,58,2130.1,t,1,tk_67_7, 2,tk,67,7,tk,place
1,111196,111.196,1.504,target,A0142,60,1503.8,p,1,pb_38_5, 2,pb,38,5,pb,VOT
1,113713,113.713,1.554,target,A0142,62,1554.2,t,0,pt_44_8, 2,pt,44,8,pt,place
1,116279,116.279,1.885,target,A0142,64,1884.5,b,0,pb_54_8, 2,pb,54,8,pb,VOT
1,119179,119.179,2.518,target,A0142,66,2517.5,k,0,pk_56_7, 2,pk,56,7,pk,place
1,122712,122.712,2.826,target,A0142,68,2826.1,b,0,pb_36_6, 2,pb,36,6,pb,VOT
1,126546,126.546,1.547,target,A0142,70,1547.9,p,1,bp_38_11, 2,bp,38,1,pb,VOT
1,129095,129.095,1.487,target,A0142,72,1486.9,k,0,pk_45_7, 2,pk,45,7,pk,place
1,131595,131.595,1.61,target,A0142,74,1609.8,g,0,kg_66_8, 2,kg,66,8,kg,VOT
1,134212,134.212,1.299,target,A0142,76,1299.2,p,1,tp_43_8, 2,tp,43,4,pt,place
1,136528,136.528,1.78,target,A0142,78,1779.6,p,1,pk_49_5, 2,pk,49,5,pk,place
1,139312,139.312,1.352,target,A0142,80,1352.2,p,1,tp_41_9, 2,tp,41,3,pt,place
1,141678,141.678,1.361,target,A0142,82,1360.4,b,0,pb_34_7, 2,pb,34,7,pb,VOT
1,144045,144.045,1.281,target,A0142,84,1280.8,t,0,tp_2_1, 2,tp,2,11,pt,place
1,146328,146.328,1.177,target,A0142,86,1176.5,p,1,bp_16_11, 2,bp,16,1,pb,VOT
1,148511,148.511,1.374,target,A0142,88,1374.2,d,0,dt_23_2, 2,dt,23,10,td,VOT
1,150895,150.895,1.313,target,A0142,90,1313.8,t,1,dt_24_7, 2,dt,24,5,td,VOT
1,153211,153.211,3.836,target,A0142,92,3836.1,k,0,kp_22_8, 2,kp,22,4,pk,place
1,158061,158.061,1.679,target,A0142,94,1679.1,t,0,pt_5_11, 2,pt,5,11,pt,place
1,160744,160.744,1.575,target,A0142,96,1574.8,k,0,kp_25_1, 2,kp,25,11,pk,place
1,163327,163.327,1.395,target,A0142,98,1394.5,g,0,gk_55_2, 2,gk,55,10,kg,VOT
1,165727,165.727,1.425,target,A0142,100,1424.5,t,1,tk_40_4, 2,tk,40,4,tk,place
1,168161,168.161,1.266,target,A0142,102,1266.1,t,0,tp_5_5, 2,tp,5,7,pt,place
1,170444,170.444,2.247,target,A0142,104,2246.8,k,0,kp_45_2, 2,kp,45,10,pk,place
1,173694,173.694,0.994,target,A0142,106,994.8,t,0,pt_39_5, 2,pt,39,5,pt,place
1,175694,175.694,1.574,target,A0142,108,1574.8,k,0,kt_26_6, 2,kt,26,6,tk,place
1,178277,178.277,1.253,target,A0142,110,1253.5,t,0,pt_42_9, 2,pt,42,9,pt,place
1,180543,180.543,1.301,target,A0142,112,1300.9,t,0,pt_68_7, 2,pt,68,7,pt,place
1,182860,182.86,1.216,target,A0142,114,1216.1,t,1,td_62_4, 2,td,62,4,td,VOT
1,185093,185.093,1.227,target,A0142,116,1226.8,k,0,kt_14_1, 2,kt,14,11,tk,place
1,187327,187.327,1.292,target,A0142,118,1292.4,t,0,tp_68_1, 2,tp,68,11,pt,place
1,189626,189.626,1.192,target,A0142,120,1191.5,g,0,gk_11_2, 2,gk,11,10,kg,VOT
1,191826,191.826,1.682,target,A0142,122,1681.5,k,0,kp_33_8, 2,kp,33,4,pk,place
1,194510,194.51,1.35,target,A0142,124,1350.1,k,0,tk_26_11, 2,tk,26,11,tk,place
1,196876,196.876,1.121,target,A0142,126,1120.6,k,0,pk_6_10, 2,pk,6,10,pk,place
1,199009,199.009,1.056,target,A0142,128,1056.2,p,1,bp_7_10, 2,bp,7,2,pb,VOT
1,201076,201.076,1.321,target,A0142,130,1321.5,t,0,pt_70_6, 2,pt,70,6,pt,place
1,203409,203.409,2.191,target,A0142,132,2191.2,k,0,kp_32_3, 2,kp,32,9,pk,place
1,206609,206.609,1.594,target,A0142,134,1594.2,g,0,kg_51_10, 2,kg,51,10,kg,VOT
1,209209,209.209,1.268,target,A0142,136,1268.2,k,0,pk_48_11, 2,pk,48,11,pk,place
1,211492,211.492,1.227,target,A0142,138,1226.8,t,0,tp_57_1, 2,tp,57,11,pt,place
1,213725,213.725,1.245,target,A0142,140,1244.5,b,0,bp_19_4, 2,bp,19,8,pb,VOT
1,215975,215.975,1.223,target,A0142,142,1222.5,p,1,pb_29_4, 2,pb,29,4,pb,VOT
1,218209,218.209,0.962,target,A0142,144,962.2,t,0,tp_42_3, 2,tp,42,9,pt,place
1,220175,220.175,1.442,target,A0142,146,1441.5,d,0,dt_28_5, 2,dt,28,7,td,VOT
1,222625,222.625,1.161,target,A0142,148,1160.5,b,0,bp_54_3, 2,bp,54,9,pb,VOT
1,224792,224.792,1.232,target,A0142,150,1232.9,p,1,pk_13_1, 2,pk,13,1,pk,place
1,227042,227.042,1.005,target,A0142,152,1005.9,d,0,td_23_7, 2,td,23,7,td,VOT
1,229058,229.058,1.163,target,A0142,154,1163.2,t,1,td_21_8, 2,td,21,8,td,VOT
1,231225,231.225,1.128,target,A0142,156,1128.5,g,0,gk_66_2, 2,gk,66,10,kg,VOT
1,233358,233.358,1.162,target,A0142,158,1162.2,p,1,tp_70_11, 2,tp,70,1,pt,place
1,235525,235.525,1.133,target,A0142,160,1133.5,p,1,pk_25_6, 2,pk,25,6,pk,place
1,237675,237.675,1.166,target,A0142,162,1166.5,k,0,kp_47_1, 2,kp,47,11,pk,place
1,239858,239.858,1.982,target,A0142,164,1982.2,d,0,td_3_6, 2,td,3,6,td,VOT
1,242841,242.841,1.985,target,A0142,166,1984.8,k,0,pk_10_8, 2,pk,10,8,pk,place
1,245841,245.841,1.424,target,A0142,168,1423.8,t,1,tk_14_6, 2,tk,14,6,tk,place
1,248274,248.274,1.171,target,A0142,170,1170.5,k,0,pk_47_6, 2,pk,47,6,pk,place
1,250457,250.457,2.037,target,A0142,172,2037.1,k,0,kp_48_6, 2,kp,48,6,pk,place
1,253507,253.507,1.352,target,A0142,174,1352.2,k,1,kg_65_3, 2,kg,65,3,kg,VOT
1,255874,255.874,1.103,target,A0142,176,1103.5,t,1,kt_15_6, 2,kt,15,6,tk,place
1,257990,257.99,1.101,target,A0142,178,1100.8,p,1,kp_46_7, 2,kp,46,5,pk,place
1,260107,260.107,1.417,target,A0142,180,1417.2,t,0,pt_2_7, 2,pt,2,7,pt,place
1,262540,262.54,1.015,target,A0142,182,1014.9,t,0,pt_17_5, 2,pt,17,5,pt,place
1,264557,264.557,1.83,target,A0142,184,1830.1,p,1,bp_37_6, 2,bp,37,6,pb,VOT
1,267390,267.39,1.293,target,A0142,186,1292.8,p,1,pb_19_9, 2,pb,19,9,pb,VOT
1,269690,269.69,1.417,target,A0142,188,1416.9,k,1,kg_61_5, 2,kg,61,5,kg,VOT
1,272123,272.123,1.617,target,A0142,190,1616.5,p,1,pt_43_3, 2,pt,43,3,pt,place
1,274756,274.756,1.003,target,A0142,192,1003.2,k,0,tk_50_10, 2,tk,50,10,tk,place
1,276773,276.773,0.817,target,A0142,194,817.5,d,0,dt_12_2, 2,dt,12,10,td,VOT
1,278606,278.606,2.157,target,A0142,196,2157.1,t,0,tp_17_10, 2,tp,17,2,pt,place
1,281773,281.773,1.788,target,A0142,198,1788.5,g,0,kg_27_11, 2,kg,27,11,kg,VOT
1,284573,284.573,1.65,target,A0142,200,1650.4,t,1,kt_50_5, 2,kt,50,7,tk,place
1,287239,287.239,2.48,target,A0142,202,2479.8,t,0,pt_52_4, 2,pt,52,4,pt,place
1,290722,290.722,2.186,target,A0142,204,2185.5,d,0,dt_3_1, 2,dt,3,11,td,VOT
1,293922,293.922,1.332,target,A0142,206,1331.6,p,1,kp_49_11, 2,kp,49,1,pk,place
1,296256,296.256,1.671,target,A0142,208,1671.1,k,0,pk_32_8, 2,pk,32,8,pk,place
1,298939,298.939,1.271,target,A0142,210,1270.9,p,1,bp_35_7, 2,bp,35,5,pb,VOT
1,301222,301.222,1.154,target,A0142,212,1154.6,p,1,bp_53_9, 2,bp,53,3,pb,VOT
1,303389,303.389,1.684,target,A0142,214,1684.8,p,1,pt_41_4, 2,pt,41,4,pt,place
1,306089,306.089,1.513,target,A0142,216,1513.8,g,0,gk_27_5, 2,gk,27,7,kg,VOT
1,308605,308.605,1.364,target,A0142,218,1364.1,p,1,tp_39_10, 2,tp,39,2,pt,place
1,310972,310.972,1.844,target,A0142,220,1844.5,t,0,pt_57_7, 2,pt,57,7,pt,place
1,313822,313.822,1.293,target,A0142,222,1293.5,d,0,td_28_10, 2,td,28,10,td,VOT
1,316122,316.122,1.064,target,A0142,224,1064.5,k,1,gk_65_8, 2,gk,65,4,kg,VOT
1,318188,318.188,1.494,target,A0142,226,1493.8,b,0,pb_63_9, 2,pb,63,9,pb,VOT
1,320688,320.688,1.827,target,A0142,228,1826.8,t,1,kt_20_9, 2,kt,20,3,tk,place
1,323521,323.521,1.499,target,A0142,230,1498.4,k,0,kp_4_6, 2,kp,4,6,pk,place
1,326021,326.021,1.145,target,A0142,232,1144.5,t,1,dt_59_6, 2,dt,59,6,td,VOT
1,328171,328.171,1.14,target,A0142,234,1140.5,t,1,dt_62_10, 2,dt,62,2,td,VOT
1,330321,330.321,1.51,target,A0142,236,1510.5,k,0,kp_56_2, 2,kp,56,10,pk,place
1,332838,332.838,1.226,target,A0142,238,1226.8,p,1,pk_64_3, 2,pk,64,3,pk,place
1,335071,335.071,1.321,target,A0142,240,1321.5,p,1,tp_52_9, 2,tp,52,3,pt,place
1,337404,337.404,1.576,target,A0142,242,1576.2,k,0,kt_30_4, 2,kt,30,8,tk,place
1,339987,339.987,1.163,target,A0142,244,1162.8,p,1,kp_6_5, 2,kp,6,7,pk,place
1,342154,342.154,1.294,target,A0142,246,1294.2,t,1,dt_9_9, 2,dt,9,3,td,VOT
1,344454,344.454,1.198,target,A0142,248,1198.1,p,1,bp_60_11, 2,bp,60,1,pb,VOT
1,346654,346.654,1.413,target,A0142,250,1413.2,g,0,kg_18_10, 2,kg,18,10,kg,VOT
1,349070,349.07,0.974,target,A0142,252,973.5,t,1,tk_20_3, 2,tk,20,3,tk,place
1,351053,351.053,1.617,target,A0142,254,1616.2,k,0,pk_4_11, 2,pk,4,11,pk,place
1,353687,353.687,1.687,target,A0142,256,1687.8,t,1,td_24_1, 2,td,24,1,td,VOT
1,356387,356.387,1.284,target,A0142,258,1284.8,b,0,pb_60_5, 2,pb,60,5,pb,VOT
1,358687,358.687,1.121,target,A0142,260,1121.8,g,0,kg_11_8, 2,kg,11,8,kg,VOT
1,360820,360.82,1.26,target,A0142,262,1260.5,p,1,pk_46_1, 2,pk,46,1,pk,place
1,363086,363.086,1.186,target,A0142,264,1185.8,p,1,bp_29_10, 2,bp,29,2,pb,VOT
1,365286,365.286,1.151,target,A0142,266,1150.8,p,1,pb_53_3, 2,pb,53,3,pb,VOT
1,367453,367.453,1.03,target,A0142,268,1030.2,t,1,td_12_7, 2,td,12,7,td,VOT
1,369486,369.486,1.06,target,A0142,270,1059.9,k,0,kp_10_3, 2,kp,10,9,pk,place
1,371553,371.553,1.229,target,A0142,272,1229.2,p,1,tp_1_7, 2,tp,1,5,pt,place
1,373786,373.786,1.142,target,A0142,274,1141.9,p,1,kp_31_9, 2,kp,31,3,pk,place
1,375936,375.936,1.228,target,A0142,276,1227.8,d,0,dt_21_3, 2,dt,21,9,td,VOT
1,378169,378.169,1.093,target,A0142,278,1093.5,b,0,bp_36_1, 2,bp,36,11,pb,VOT
1,380269,380.269,1.083,target,A0142,280,1083.5,g,0,kg_55_8, 2,kg,55,8,kg,VOT
1,382369,382.369,1.233,target,A0142,282,1233.4,p,1,bp_63_4, 2,bp,63,8,pb,VOT
1,384619,384.619,1.199,target,A0142,284,1199.5,p,1,kp_64_9, 2,kp,64,3,pk,place
1,386835,386.835,1.068,target,A0142,286,1067.8,p,1,pk_22_2, 2,pk,22,2,pk,place
1,388919,388.919,1.106,target,A0142,288,1106.4,p,1,pb_7_4, 2,pb,7,4,pb,VOT
1,391035,391.035,2.242,target,A0142,290,2241.8,p,1,pt_8_4, 2,pt,8,4,pt,place
1,394285,394.285,2.419,target,A0142,292,2418.8,d,0,dt_58_1, 2,dt,58,11,td,VOT
1,397718,397.718,1.447,target,A0142,294,1446.5,b,0,bp_34_2, 2,bp,34,10,pb,VOT
1,400168,400.168,1.777,target,A0142,296,1776.5,p,1,pk_69_6, 2,pk,69,6,pk,place
1,402951,402.951,1.408,target,A0142,298,1408.2,k,0,tk_30_9, 2,tk,30,9,tk,place
1,405368,405.368,1.388,target,A0142,300,1388.5,g,0,gk_51_4, 2,gk,51,8,kg,VOT
1,407768,407.768,1.03,target,A0142,302,1030.5,k,0,kp_69_1, 2,kp,69,11,pk,place
1,409801,409.801,2.148,target,A0142,304,2148.2,k,1,gk_61_10, 2,gk,61,2,kg,VOT
1,412951,412.951,1.936,target,A0142,306,1936.1,k,0,kt_67_2, 2,kt,67,10,tk,place
1,415901,415.901,1.704,target,A0142,308,1704.1,k,0,tk_15_11, 2,tk,15,11,tk,place
1,418617,418.617,1.789,target,A0142,310,1788.5,p,1,pb_16_5, 2,pb,16,5,pb,VOT
1,421417,421.417,1.883,target,A0142,312,1882.5,d,0,td_59_11, 2,td,59,11,td,VOT
1,424317,424.317,1.132,target,A0142,314,1131.5,p,1,tp_8_9, 2,tp,8,3,pt,place
1,426451,426.451,1.405,target,A0142,316,1405.1,p,1,pk_33_2, 2,pk,33,2,pk,place
1,428867,428.867,2.023,target,A0142,318,2023.5,p,1,kp_13_7, 2,kp,13,5,pk,place
1,431900,431.9,1.599,target,A0142,320,1599.2,t,1,td_9_3, 2,td,9,3,td,VOT
1,434517,434.517,1.594,target,A0142,322,1594.5,d,0,td_58_6, 2,td,58,6,td,VOT
1,437117,437.117,1.281,target,A0142,324,1281.5,t,0,tp_44_2, 2,tp,44,10,pt,place
1,439400,439.4,1.453,target,A0142,326,1453.2,b,0,pb_37_11, 2,pb,37,11,pb,VOT
1,441867,441.867,1.149,target,A0142,328,1149.4,t,1,kt_40_10, 2,kt,40,2,tk,place
1,456999,456.999,1.849,target,A0142,331,1849.1,k,0,kt_26_7, 3,kt,26,5,tk,place
1,459866,459.866,1.472,target,A0142,333,1472.5,p,1,pt_52_5, 3,pt,52,5,pt,place
1,462349,462.349,1.276,target,A0142,335,1276.2,b,0,bp_60_1, 3,bp,60,11,pb,VOT
1,464632,464.632,1.656,target,A0142,337,1655.8,t,0,pt_44_9, 3,pt,44,9,pt,place
1,467299,467.299,1.244,target,A0142,339,1244.1,p,1,pk_46_2, 3,pk,46,2,pk,place
1,469549,469.549,1.119,target,A0142,341,1119.2,b,0,pb_60_6, 3,pb,60,6,pb,VOT
1,471682,471.682,1.474,target,A0142,343,1473.9,b,0,pb_36_7, 3,pb,36,7,pb,VOT
1,474165,474.165,1.445,target,A0142,345,1444.5,p,1,pb_35_2, 3,pb,35,2,pb,VOT
1,476615,476.615,1.194,target,A0142,347,1193.5,p,1,kp_64_10, 3,kp,64,2,pk,place
1,478815,478.815,1.262,target,A0142,349,1261.5,p,1,kp_33_9, 3,kp,33,3,pk,place
1,481082,481.082,1.26,target,A0142,351,1260.8,p,1,bp_63_5, 3,bp,63,7,pb,VOT
1,483348,483.348,1.287,target,A0142,353,1287.1,t,0,tp_44_3, 3,tp,44,9,pt,place
1,485648,485.648,2.229,target,A0142,355,2229.2,k,1,gk_65_9, 3,gk,65,3,kg,VOT
1,488881,488.881,1.626,target,A0142,357,1625.8,k,0,tk_50_11, 3,tk,50,11,tk,place
1,491515,491.515,1.191,target,A0142,359,1191.5,t,1,kt_15_7, 3,kt,15,5,tk,place
1,493715,493.715,1.508,target,A0142,361,1508.5,b,0,bp_34_3, 3,bp,34,9,pb,VOT
1,496231,496.231,1.396,target,A0142,363,1395.9,p,1,bp_54_4, 3,bp,54,8,pb,VOT
1,498631,498.631,1.652,target,A0142,365,1651.8,p,1,kp_6_6, 3,kp,6,6,pk,place
1,501298,501.298,1.415,target,A0142,367,1415.1,k,0,kp_45_3, 3,kp,45,9,pk,place
1,503714,503.714,1.769,target,A0142,369,1768.5,g,0,kg_18_11, 3,kg,18,11,kg,VOT
1,506497,506.497,2.112,target,A0142,371,2112.2,p,1,pb_53_4, 3,pb,53,4,pb,VOT
1,509614,509.614,1.09,target,A0142,373,1090.4,k,0,kp_25_2, 3,kp,25,10,pk,place
1,511714,511.714,1.677,target,A0142,375,1677.5,p,1,bp_29_11, 3,bp,29,1,pb,VOT
1,514397,514.397,1.209,target,A0142,377,1209.2,k,0,kt_30_5, 3,kt,30,7,tk,place
1,516614,516.614,1.166,target,A0142,379,1166.4,p,1,pt_5_1, 3,pt,5,1,pt,place
1,518797,518.797,1.669,target,A0142,381,1669.2,t,1,dt_24_8, 3,dt,24,4,td,VOT
1,521480,521.48,1.183,target,A0142,383,1182.8,p,1,tp_52_10, 3,tp,52,2,pt,place
1,523680,523.68,1.325,target,A0142,385,1324.9,k,0,pk_45_8, 3,pk,45,8,pk,place
1,526013,526.013,1.279,target,A0142,387,1278.5,p,1,tp_41_10, 3,tp,41,2,pt,place
1,528297,528.297,1.247,target,A0142,389,1247.1,d,0,dt_28_6, 3,dt,28,6,td,VOT
1,530546,530.546,1.231,target,A0142,391,1230.2,p,1,kp_4_7, 3,kp,4,5,pk,place
1,532780,532.78,1.651,target,A0142,393,1651.8,t,1,kt_40_11, 3,kt,40,1,tk,place
1,535446,535.446,1.03,target,A0142,395,1030.1,p,1,pt_39_6, 3,pt,39,6,pt,place
1,537480,537.48,2.128,target,A0142,397,2128.8,b,0,bp_36_2, 3,bp,36,10,pb,VOT
1,540613,540.613,1.535,target,A0142,399,1535.5,p,1,pk_4_1, 3,pk,4,1,pk,place
1,543163,543.163,2.226,target,A0142,401,2226.5,b,0,bp_37_7, 3,bp,37,5,pb,VOT
1,546396,546.396,1.268,target,A0142,403,1268.1,t,1,td_24_2, 3,td,24,2,td,VOT
1,548679,548.679,1.339,target,A0142,405,1338.8,k,0,kp_10_4, 3,kp,10,8,pk,place
1,551029,551.029,1.195,target,A0142,407,1194.8,k,0,kp_22_9, 3,kp,22,3,pk,place
1,553229,553.229,1.217,target,A0142,409,1216.8,t,0,tp_70_1, 3,tp,70,11,pt,place
1,555462,555.462,1.195,target,A0142,411,1194.5,k,0,pk_69_7, 3,pk,69,7,pk,place
1,557662,557.662,1.177,target,A0142,413,1177.5,k,0,tk_30_10, 3,tk,30,10,tk,place
1,559845,559.845,1.17,target,A0142,415,1170.2,d,0,td_21_9, 3,td,21,9,td,VOT
1,562028,562.028,1.433,target,A0142,417,1432.9,g,0,gk_51_5, 3,gk,51,7,kg,VOT
1,564478,564.478,1.249,target,A0142,419,1248.8,g,0,kg_61_6, 3,kg,61,6,kg,VOT
1,566728,566.728,0.932,target,A0142,421,931.8,p,1,pt_43_4, 3,pt,43,4,pt,place
1,568662,568.662,1.627,target,A0142,423,1627.5,t,0,tp_57_2, 3,tp,57,10,pt,place
1,571295,571.295,1.006,target,A0142,425,1006.2,p,1,kp_31_10, 3,kp,31,2,pk,place
1,573311,573.311,1.13,target,A0142,427,1129.5,t,1,dt_9_10, 3,dt,9,2,td,VOT
1,575445,575.445,1.331,target,A0142,429,1331.2,t,1,dt_59_7, 3,dt,59,5,td,VOT
1,577778,577.778,1.154,target,A0142,431,1153.9,t,1,tk_20_4, 3,tk,20,4,tk,place
1,579945,579.945,1.219,target,A0142,433,1219.1,k,0,pk_25_7, 3,pk,25,7,pk,place
1,582178,582.178,1.233,target,A0142,435,1233.8,t,0,tp_1_8, 3,tp,1,4,pt,place
1,584428,584.428,1.183,target,A0142,437,1183.8,d,0,td_23_8, 3,td,23,8,td,VOT
1,586628,586.628,1.325,target,A0142,439,1325.9,k,0,kp_47_2, 3,kp,47,10,pk,place
1,588961,588.961,1.142,target,A0142,441,1142.5,p,1,tp_43_9, 3,tp,43,3,pt,place
1,591111,591.111,1.074,target,A0142,443,1074.5,p,1,pk_64_4, 3,pk,64,4,pk,place
1,593194,593.194,1.096,target,A0142,445,1096.1,p,1,pk_31_4, 3,pk,31,4,pk,place
1,595294,595.294,1.468,target,A0142,447,1468.1,d,0,dt_23_3, 3,dt,23,9,td,VOT
1,597777,597.777,1.142,target,A0142,449,1141.8,k,0,kp_56_3, 3,kp,56,9,pk,place
1,599927,599.927,2.105,target,A0142,451,2104.8,p,1,tp_17_11, 3,tp,17,1,pt,place
1,603044,603.044,1.347,target,A0142,453,1347.1,k,1,kg_27_1, 3,kg,27,1,kg,VOT
1,605393,605.393,1.344,target,A0142,455,1343.2,g,0,gk_18_5, 3,gk,18,7,kg,VOT
1,607743,607.743,1.286,target,A0142,457,1286.1,p,1,pk_48_1, 3,pk,48,1,pk,place
1,610043,610.043,1.247,target,A0142,459,1247.1,p,1,tp_39_11, 3,tp,39,1,pt,place
1,612293,612.293,1.461,target,A0142,461,1461.2,b,0,pb_54_9, 3,pb,54,9,pb,VOT
1,614760,614.76,1.673,target,A0142,463,1673.4,t,1,td_12_8, 3,td,12,8,td,VOT
1,617443,617.443,1.886,target,A0142,465,1886.1,t,0,pt_42_10, 3,pt,42,10,pt,place
1,620343,620.343,1.667,target,A0142,467,1667.2,g,0,kg_11_9, 3,kg,11,9,kg,VOT
1,623026,623.026,1.328,target,A0142,469,1327.9,k,0,kp_46_8, 3,kp,46,4,pk,place
1,625359,625.359,1.183,target,A0142,471,1182.5,p,1,pb_7_5, 3,pb,7,5,pb,VOT
1,627559,627.559,1.04,target,A0142,473,1039.5,t,0,pt_2_8, 3,pt,2,8,pt,place
1,629609,629.609,1.157,target,A0142,475,1156.4,k,0,tk_14_7, 3,tk,14,7,tk,place
1,631776,631.776,1.123,target,A0142,477,1122.8,k,0,tk_67_8, 3,tk,67,8,tk,place
1,633909,633.909,1.163,target,A0142,479,1163.5,d,0,td_28_11, 3,td,28,11,td,VOT
1,636076,636.076,1.769,target,A0142,481,1769.8,p,1,pk_33_3, 3,pk,33,3,pk,place
1,638859,638.859,1.244,target,A0142,483,1244.5,k,0,pk_49_6, 3,pk,49,6,pk,place
1,641109,641.109,1.113,target,A0142,485,1113.5,b,0,bp_19_5, 3,bp,19,7,pb,VOT
1,643226,643.226,1.061,target,A0142,487,1061.7,t,0,tp_68_2, 3,tp,68,10,pt,place
1,645292,645.292,1.182,target,A0142,489,1182.2,k,0,pk_10_9, 3,pk,10,9,pk,place
1,647475,647.475,1.049,target,A0142,491,1048.8,k,0,kp_69_2, 3,kp,69,10,pk,place
1,649525,649.525,1.104,target,A0142,493,1103.8,b,0,pb_34_8, 3,pb,34,8,pb,VOT
1,651642,651.642,0.998,target,A0142,495,998.1,k,0,kp_49_1, 3,kp,49,11,pk,place
1,653642,653.642,1.059,target,A0142,497,1059.1,t,1,td_9_4, 3,td,9,4,td,VOT
1,655708,655.708,1.086,target,A0142,499,1085.5,k,0,pk_56_8, 3,pk,56,8,pk,place
1,657808,657.808,1.024,target,A0142,501,1023.5,k,0,pk_47_7, 3,pk,47,7,pk,place
1,659841,659.841,1.146,target,A0142,503,1146.2,d,0,dt_58_2, 3,dt,58,10,td,VOT
1,661991,661.991,1.074,target,A0142,505,1074.1,t,0,tp_42_4, 3,tp,42,8,pt,place
1,664075,664.075,1.197,target,A0142,507,1197.8,k,0,kp_48_7, 3,kp,48,5,pk,place
1,666274,666.274,1.24,target,A0142,509,1239.8,t,1,kt_50_6, 3,kt,50,6,tk,place
1,668524,668.524,1.09,target,A0142,511,1089.8,p,1,kp_13_8, 3,kp,13,4,pk,place
1,670624,670.624,1.292,target,A0142,513,1291.8,t,1,tk_15_1, 3,tk,15,1,tk,place
1,672924,672.924,1.103,target,A0142,515,1102.8,t,0,pt_70_7, 3,pt,70,7,pt,place
1,675041,675.041,1.11,target,A0142,517,1110.1,p,1,pk_13_2, 3,pk,13,2,pk,place
